age,workclass,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income-per-year
58,Private,10,White,Male,0,0,40,>50K
41,Private,8,Black,Male,0,0,40,<=50K
55,Private,4,White,Male,0,0,41,<=50K
20,Private,9,White,Male,0,0,40,<=50K
53,Private,11,Black,Male,0,0,40,<=50K
33,Private,11,White,Male,0,0,40,<=50K
37,Private,9,White,Female,0,0,40,>50K
29,Private,9,Amer-Indian-Eskimo,Male,0,0,48,<=50K
23,Private,12,White,Male,0,0,25,<=50K
80,Private,10,White,Male,0,1816,60,<=50K
31,Private,6,White,Male,0,0,40,<=50K
33,Private,4,White,Male,0,0,40,<=50K
35,Private,9,White,Male,0,0,50,<=50K
42,Private,16,White,Male,0,0,36,>50K
30,Private,12,White,Male,0,0,52,<=50K
17,Private,6,White,Female,0,0,25,<=50K
26,Private,11,White,Female,594,0,35,<=50K
26,State-gov,14,White,Male,0,0,30,<=50K
45,Private,13,White,Male,0,0,32,<=50K
62,Self-emp-inc,14,White,Male,0,0,35,<=50K
30,Federal-gov,15,White,Male,0,0,55,<=50K
54,Private,7,White,Female,0,0,43,<=50K
51,Local-gov,10,White,Female,0,0,40,<=50K
50,Local-gov,15,White,Male,0,0,40,>50K
18,Private,7,White,Female,0,0,8,<=50K
36,Private,13,Asian-Pac-Islander,Female,0,0,40,<=50K
38,State-gov,16,Asian-Pac-Islander,Male,0,0,40,<=50K
25,Private,12,White,Female,0,1594,25,<=50K
41,Private,12,White,Male,15024,0,60,>50K
43,Private,9,White,Male,0,0,40,<=50K
28,Private,5,White,Male,0,0,42,<=50K
23,Private,10,White,Male,0,0,40,<=50K
41,Private,9,White,Female,0,0,40,<=50K
72,Private,9,White,Female,0,0,50,<=50K
36,Local-gov,13,White,Female,0,0,35,>50K
46,Private,11,White,Male,0,0,40,<=50K
32,Private,10,White,Male,0,0,40,<=50K
36,Private,9,White,Female,0,0,40,<=50K
34,Private,13,White,Male,0,0,55,>50K
40,Local-gov,14,White,Female,0,0,40,>50K
62,Private,7,Black,Female,0,0,21,<=50K
29,Private,14,White,Male,0,0,40,>50K
38,Private,13,White,Male,0,0,40,>50K
45,Self-emp-not-inc,13,White,Male,0,0,77,<=50K
38,Private,14,White,Male,99999,0,70,>50K
44,Private,13,White,Male,0,0,40,>50K
40,Private,13,White,Male,0,0,46,>50K
33,Self-emp-not-inc,7,White,Male,0,0,50,<=50K
60,Private,4,Black,Female,0,0,15,<=50K
31,Self-emp-inc,9,White,Male,0,0,45,<=50K
34,Self-emp-not-inc,13,White,Male,0,0,60,>50K
53,Self-emp-inc,9,White,Male,5178,0,45,>50K
22,Private,10,White,Male,0,0,40,<=50K
45,Federal-gov,10,White,Female,0,0,45,>50K
35,Private,14,White,Male,0,0,38,<=50K
41,Private,9,White,Male,0,0,40,<=50K
26,Private,10,White,Male,0,0,60,<=50K
32,Local-gov,10,White,Male,0,0,99,<=50K
22,Private,6,White,Male,0,0,40,<=50K
62,Private,10,White,Male,0,1974,40,<=50K
57,Self-emp-inc,9,White,Male,5178,0,60,>50K
41,Private,13,White,Female,0,1876,40,<=50K
20,Private,9,Asian-Pac-Islander,Female,0,0,15,<=50K
56,Local-gov,10,White,Female,0,0,35,<=50K
28,Private,9,White,Male,0,0,43,<=50K
54,Private,12,White,Female,0,0,55,>50K
41,Private,9,Black,Male,0,0,40,<=50K
26,Private,10,White,Male,0,0,40,<=50K
50,Self-emp-inc,15,White,Male,99999,0,80,>50K
50,Private,9,White,Male,0,0,32,<=50K
44,Self-emp-not-inc,6,White,Male,0,0,50,<=50K
23,Private,9,White,Male,0,0,30,<=50K
40,Private,9,White,Male,0,0,40,>50K
34,Private,13,White,Male,5178,0,55,>50K
28,Private,9,White,Female,0,0,37,<=50K
26,Private,10,White,Male,0,0,40,<=50K
35,Private,10,Black,Female,0,0,40,<=50K
38,Private,10,White,Female,0,0,58,<=50K
60,Self-emp-inc,9,White,Male,0,0,25,<=50K
35,Private,6,White,Male,0,0,40,<=50K
53,Federal-gov,13,White,Male,0,0,48,>50K
39,Private,14,White,Male,0,0,40,<=50K
22,Private,10,White,Male,0,0,40,<=50K
52,Private,10,White,Male,0,0,40,>50K
46,Local-gov,13,White,Female,0,0,40,>50K
38,Private,10,White,Female,0,0,50,<=50K
51,Private,14,White,Male,0,0,38,>50K
35,Private,9,White,Male,0,0,30,<=50K
67,Private,13,White,Female,0,2206,5,<=50K
21,Private,10,White,Female,0,0,8,<=50K
42,Private,14,White,Male,15024,0,50,>50K
37,Private,11,White,Female,0,0,52,<=50K
36,Self-emp-not-inc,10,White,Male,3456,0,8,<=50K
38,Private,14,White,Male,0,0,35,>50K
28,Private,6,White,Male,0,0,30,<=50K
22,Private,9,White,Female,0,0,37,<=50K
41,Private,14,Asian-Pac-Islander,Male,0,0,45,>50K
62,Private,13,White,Male,0,0,55,>50K
29,Self-emp-not-inc,9,White,Male,0,0,40,<=50K
23,Private,9,White,Male,0,0,45,<=50K
44,Self-emp-inc,10,White,Male,0,0,50,>50K
27,Private,11,White,Male,0,0,40,<=50K
36,Private,13,White,Male,0,0,50,>50K
21,Private,10,White,Male,0,0,45,<=50K
38,Private,12,White,Male,0,0,50,>50K
40,Self-emp-inc,10,Asian-Pac-Islander,Male,0,0,50,<=50K
49,Private,14,White,Male,0,0,40,<=50K
20,Private,9,White,Male,0,0,40,<=50K
40,Private,13,White,Male,0,1564,60,>50K
71,Self-emp-not-inc,9,Amer-Indian-Eskimo,Male,0,0,35,<=50K
38,Private,13,White,Female,0,0,55,<=50K
38,Private,7,White,Male,0,0,50,<=50K
27,Private,10,Black,Male,0,0,50,<=50K
28,Private,10,White,Female,10520,0,40,>50K
51,Local-gov,13,White,Male,0,0,26,<=50K
28,Private,9,White,Female,0,0,35,<=50K
67,Self-emp-not-inc,9,White,Male,0,0,55,<=50K
53,Self-emp-inc,13,White,Male,0,0,60,>50K
50,Local-gov,13,White,Female,0,0,40,>50K
32,Self-emp-not-inc,13,White,Male,0,0,35,>50K
32,Private,9,White,Male,5178,0,48,>50K
28,Private,16,White,Male,594,0,50,<=50K
43,Local-gov,14,Black,Female,9562,0,40,>50K
26,Private,9,White,Female,0,0,40,<=50K
39,Private,13,White,Female,0,0,40,<=50K
37,Private,9,White,Male,0,0,44,>50K
49,Private,10,White,Female,0,0,30,<=50K
22,Private,9,White,Male,0,0,40,<=50K
39,Private,9,White,Male,0,0,40,>50K
37,Private,13,White,Male,0,0,50,<=50K
37,Federal-gov,10,White,Male,0,0,40,>50K
30,Private,13,White,Male,0,1741,48,<=50K
41,Private,13,White,Female,0,0,40,<=50K
41,Private,11,White,Female,0,0,40,<=50K
26,Private,10,White,Female,0,0,38,<=50K
34,Private,10,White,Female,0,0,60,<=50K
46,State-gov,10,White,Female,0,0,48,<=50K
63,Private,10,White,Male,0,0,30,<=50K
30,Private,9,White,Male,0,0,40,<=50K
31,State-gov,13,White,Female,0,1902,35,>50K
27,Self-emp-not-inc,13,White,Female,0,0,40,<=50K
38,Private,9,White,Male,3464,0,40,<=50K
26,Local-gov,9,Amer-Indian-Eskimo,Male,0,0,30,<=50K
52,Private,9,White,Male,0,0,48,<=50K
28,Self-emp-not-inc,9,White,Male,0,0,50,>50K
49,Private,10,White,Male,0,0,40,<=50K
21,Private,5,White,Female,0,0,50,<=50K
52,Private,10,White,Male,0,0,40,<=50K
62,Private,10,Asian-Pac-Islander,Male,0,0,40,>50K
38,State-gov,14,White,Female,0,0,40,<=50K
26,State-gov,10,White,Male,0,0,40,<=50K
28,Private,9,White,Male,0,0,40,<=50K
58,Private,9,White,Female,0,0,38,<=50K
24,Private,10,White,Female,0,0,40,<=50K
44,Private,9,Asian-Pac-Islander,Female,0,0,40,<=50K
35,Private,6,White,Male,0,0,40,<=50K
49,Private,9,White,Male,0,0,40,>50K
22,Private,10,White,Male,0,0,40,<=50K
24,Private,9,White,Male,0,0,40,<=50K
48,Private,12,White,Male,0,0,40,>50K
31,Private,9,White,Male,0,0,40,<=50K
41,Private,10,White,Male,0,0,65,>50K
28,Private,11,White,Female,0,0,40,<=50K
29,Private,13,White,Male,0,0,41,<=50K
55,Federal-gov,10,White,Male,0,0,45,<=50K
26,Private,10,White,Male,0,0,50,<=50K
44,Private,15,White,Female,0,0,40,>50K
43,Private,13,White,Male,0,0,40,<=50K
21,Private,10,White,Male,0,0,65,<=50K
52,Federal-gov,9,White,Female,0,0,43,<=50K
35,Private,10,White,Male,0,0,40,<=50K
59,Private,7,Black,Female,0,0,35,<=50K
65,Federal-gov,6,White,Male,0,0,40,<=50K
46,Federal-gov,11,Amer-Indian-Eskimo,Female,0,0,60,<=50K
28,Private,12,White,Male,0,0,45,<=50K
38,Private,13,White,Male,0,1887,40,>50K
45,Private,9,Black,Female,0,0,30,<=50K
30,Private,10,White,Male,0,0,30,<=50K
54,Private,9,White,Female,0,0,40,<=50K
57,Self-emp-inc,10,White,Male,0,0,50,>50K
26,Private,10,White,Male,0,0,20,<=50K
54,Private,10,White,Female,0,0,47,<=50K
43,Private,15,White,Male,0,0,50,>50K
40,Private,11,White,Male,0,0,40,>50K
62,Private,9,White,Male,0,0,45,>50K
58,Private,9,White,Female,0,0,40,<=50K
28,Local-gov,9,White,Female,5721,0,40,<=50K
25,Private,9,White,Male,0,0,50,<=50K
30,Self-emp-inc,11,White,Male,0,0,35,<=50K
52,Private,13,White,Male,0,0,50,>50K
51,Self-emp-not-inc,9,White,Male,0,0,35,>50K
34,Private,15,White,Male,0,0,50,<=50K
33,Private,10,White,Male,0,0,45,<=50K
41,Private,13,White,Male,0,0,40,>50K
24,Private,9,White,Male,0,0,40,<=50K
42,Self-emp-not-inc,13,White,Male,0,1887,40,>50K
34,Federal-gov,15,White,Male,0,0,40,>50K
26,Private,14,White,Female,0,0,40,<=50K
39,Private,10,White,Female,0,0,38,<=50K
22,Private,10,White,Female,0,0,30,<=50K
47,Private,10,White,Male,7688,0,55,>50K
53,Local-gov,9,White,Female,0,0,50,>50K
40,Private,9,White,Male,0,0,72,>50K
34,Private,7,White,Male,0,0,40,<=50K
34,Local-gov,15,White,Male,0,0,40,>50K
46,Private,12,White,Female,6497,0,40,<=50K
39,Private,10,White,Female,114,0,45,<=50K
49,Self-emp-inc,9,White,Male,0,0,50,<=50K
42,Local-gov,9,White,Male,0,0,60,>50K
59,Private,3,White,Female,0,0,40,<=50K
38,Private,11,White,Male,0,0,40,<=50K
50,Self-emp-not-inc,9,White,Female,99999,0,35,>50K
32,Private,10,White,Female,0,1590,54,<=50K
19,Private,7,White,Male,0,0,25,<=50K
26,Private,13,White,Male,0,0,40,<=50K
28,Private,15,White,Male,0,0,55,<=50K
28,Private,14,White,Female,0,0,40,<=50K
39,Private,11,White,Male,0,0,49,<=50K
55,State-gov,13,Black,Male,0,0,40,<=50K
24,Private,11,White,Male,0,0,45,<=50K
35,State-gov,10,Black,Female,0,0,40,<=50K
51,Private,14,White,Male,0,0,60,>50K
23,Local-gov,13,Asian-Pac-Islander,Female,0,0,35,<=50K
30,Private,9,White,Male,0,0,50,<=50K
29,Private,10,White,Female,0,0,40,<=50K
57,Private,13,White,Male,0,0,40,>50K
43,Private,13,White,Female,0,0,24,<=50K
50,Private,9,White,Male,4386,0,40,<=50K
18,Private,9,White,Female,0,0,30,<=50K
43,Local-gov,10,White,Female,0,0,40,<=50K
44,Private,10,White,Male,0,0,50,<=50K
39,Private,11,Amer-Indian-Eskimo,Female,0,0,40,<=50K
41,Private,9,White,Female,0,0,40,<=50K
33,Private,9,White,Male,4416,0,40,<=50K
56,State-gov,9,Asian-Pac-Islander,Female,0,0,40,<=50K
20,Private,10,Black,Male,0,0,40,<=50K
26,Private,10,White,Female,0,0,40,<=50K
43,Local-gov,13,White,Female,0,0,28,<=50K
53,Local-gov,5,White,Male,0,0,40,<=50K
46,Private,9,White,Female,0,0,40,<=50K
23,Private,3,White,Male,0,0,55,<=50K
37,Private,11,White,Male,0,0,54,<=50K
42,Local-gov,4,White,Male,0,0,40,<=50K
38,State-gov,13,Black,Male,0,0,52,<=50K
20,Private,10,White,Female,0,0,40,<=50K
53,Private,3,White,Male,0,0,45,<=50K
18,Private,10,White,Female,0,0,35,<=50K
63,Self-emp-not-inc,10,White,Male,0,0,50,<=50K
24,Private,10,White,Male,0,0,49,<=50K
62,Private,9,Asian-Pac-Islander,Male,0,0,40,<=50K
38,State-gov,13,White,Male,0,0,37,<=50K
50,Private,10,White,Male,0,0,40,<=50K
45,Private,9,White,Male,0,0,60,>50K
25,Private,13,White,Male,0,0,60,>50K
39,Private,10,White,Male,0,0,50,>50K
49,Private,9,White,Female,0,0,35,<=50K
59,Private,14,White,Female,0,0,40,>50K
38,Private,6,White,Male,0,0,40,>50K
30,Private,13,White,Male,0,0,70,<=50K
53,Private,9,White,Male,0,0,40,>50K
49,Local-gov,10,White,Male,7298,0,40,>50K
41,Private,10,White,Male,2829,0,40,<=50K
32,Private,10,White,Male,0,0,50,<=50K
17,Local-gov,7,White,Female,0,0,16,<=50K
20,Private,10,White,Female,0,0,20,<=50K
60,Private,3,White,Male,0,0,40,>50K
59,Local-gov,9,Black,Male,0,0,40,<=50K
43,Private,10,White,Male,0,0,45,<=50K
38,Private,9,White,Male,0,0,50,<=50K
21,Local-gov,8,Black,Female,0,0,20,<=50K
34,Private,13,White,Male,0,1977,45,>50K
34,Local-gov,10,White,Female,0,0,40,<=50K
23,Private,13,White,Female,0,0,30,<=50K
45,Private,13,White,Male,0,0,30,<=50K
31,Private,13,White,Female,0,0,40,<=50K
30,Self-emp-not-inc,4,White,Male,0,0,40,<=50K
26,Private,14,White,Male,0,0,20,<=50K
66,Private,13,White,Male,0,0,5,>50K
47,Federal-gov,9,Black,Female,0,0,40,<=50K
25,Federal-gov,9,Black,Male,0,0,40,<=50K
23,Private,13,White,Female,0,0,21,<=50K
58,Private,8,White,Male,0,0,40,<=50K
59,Local-gov,14,White,Male,0,0,40,>50K
34,Private,5,White,Female,0,0,35,<=50K
34,Private,14,White,Male,7688,0,55,>50K
22,Private,7,White,Male,0,0,35,<=50K
54,Private,9,White,Male,0,0,40,<=50K
57,Private,9,White,Female,0,0,40,<=50K
27,Private,10,White,Female,0,0,40,<=50K
48,Private,9,White,Male,0,0,40,>50K
40,State-gov,5,Black,Male,0,0,40,<=50K
24,Private,10,White,Male,0,0,40,<=50K
37,Private,16,White,Male,0,0,99,>50K
22,Private,11,White,Male,0,0,30,<=50K
50,Private,4,White,Male,0,0,40,<=50K
46,Private,1,Black,Male,0,0,75,<=50K
42,Federal-gov,9,Black,Female,0,0,40,<=50K
25,Private,13,White,Male,0,0,40,<=50K
59,Private,6,White,Male,3942,0,40,<=50K
35,Private,11,White,Male,0,0,40,<=50K
59,Private,13,White,Male,0,0,4,<=50K
34,Private,10,Black,Male,0,0,52,<=50K
47,Private,14,White,Female,0,0,40,<=50K
34,Private,13,White,Female,0,0,39,<=50K
40,Private,11,White,Male,0,0,40,<=50K
32,Private,9,White,Female,0,0,40,<=50K
54,Private,9,White,Male,0,0,56,>50K
48,Private,9,White,Female,0,0,48,<=50K
48,Private,13,White,Male,7688,0,40,>50K
27,Private,9,White,Female,0,0,42,<=50K
70,Private,9,White,Female,0,0,32,<=50K
34,Private,14,White,Male,0,0,60,>50K
43,State-gov,9,White,Female,0,0,50,>50K
25,Private,13,Black,Female,0,0,24,<=50K
52,Self-emp-inc,13,White,Male,0,0,60,<=50K
28,Private,9,White,Male,0,0,40,<=50K
63,Private,9,White,Male,0,0,50,>50K
41,Self-emp-inc,10,White,Male,0,0,65,<=50K
21,Private,9,Black,Female,0,0,30,<=50K
42,Private,10,White,Male,0,0,40,<=50K
54,Private,9,Black,Male,0,0,40,<=50K
63,Private,9,White,Male,0,0,48,<=50K
40,Local-gov,9,Other,Male,0,0,40,<=50K
31,Self-emp-not-inc,13,White,Male,0,0,48,<=50K
36,Private,6,Black,Female,0,0,40,<=50K
18,Self-emp-not-inc,9,Asian-Pac-Islander,Male,0,0,40,<=50K
25,Private,13,White,Female,0,0,16,<=50K
58,Self-emp-inc,10,White,Male,7298,0,60,>50K
24,Private,11,White,Male,0,0,40,<=50K
23,Private,10,White,Female,0,0,20,<=50K
44,Private,9,White,Male,0,0,30,<=50K
24,Private,9,White,Male,0,0,40,<=50K
54,Self-emp-not-inc,10,White,Male,2829,0,30,<=50K
31,Private,11,White,Female,0,0,40,<=50K
59,Private,13,White,Male,0,0,37,>50K
46,State-gov,13,White,Male,0,0,38,<=50K
40,Private,16,White,Male,0,0,40,>50K
56,Private,9,White,Male,0,0,40,<=50K
41,Private,9,White,Male,0,0,40,<=50K
32,Local-gov,13,Asian-Pac-Islander,Female,0,0,46,<=50K
27,Private,3,White,Male,0,0,40,<=50K
42,Private,9,Asian-Pac-Islander,Male,15024,0,40,>50K
24,Private,10,Other,Female,0,0,40,<=50K
19,Private,11,White,Female,0,0,40,<=50K
40,Self-emp-not-inc,15,White,Male,0,2444,45,>50K
45,Private,9,White,Male,0,1980,40,<=50K
35,Private,13,White,Male,0,0,50,>50K
44,Private,2,White,Male,0,0,40,<=50K
46,Private,9,White,Female,0,0,40,<=50K
35,Private,9,White,Female,0,0,40,<=50K
50,Private,10,White,Male,0,0,40,>50K
19,Private,10,White,Female,0,0,30,<=50K
36,Private,12,White,Male,0,0,48,>50K
64,Private,9,White,Female,0,0,50,<=50K
54,Private,9,White,Male,4064,0,55,<=50K
55,Private,11,White,Male,0,0,45,<=50K
33,Local-gov,12,White,Male,0,0,40,<=50K
52,Private,9,White,Male,0,0,40,<=50K
29,Private,9,White,Female,0,0,40,<=50K
47,Federal-gov,13,White,Female,0,0,40,>50K
45,State-gov,10,White,Male,0,0,40,<=50K
41,Private,9,White,Male,0,0,40,<=50K
36,Private,13,White,Male,0,0,40,<=50K
21,State-gov,14,White,Male,0,0,15,<=50K
25,Private,13,White,Male,0,0,50,<=50K
21,Private,12,White,Male,0,0,35,<=50K
24,Federal-gov,10,White,Male,0,0,40,<=50K
26,Private,9,White,Male,0,0,40,<=50K
21,Private,11,White,Male,0,0,40,<=50K
24,Private,9,White,Female,2174,0,40,<=50K
48,Private,9,White,Male,0,0,40,<=50K
32,Private,13,White,Female,0,1902,32,>50K
44,Federal-gov,13,White,Female,0,0,40,>50K
29,Self-emp-inc,13,White,Female,0,0,40,<=50K
26,Private,14,White,Male,0,1887,40,>50K
20,Private,9,White,Male,0,0,20,<=50K
27,Private,13,Asian-Pac-Islander,Female,0,0,50,<=50K
17,Private,6,White,Female,0,0,10,<=50K
41,Private,10,Black,Male,0,0,43,<=50K
37,Self-emp-not-inc,15,White,Male,0,0,45,>50K
29,Private,6,White,Female,0,0,40,<=50K
28,Private,8,White,Male,0,0,50,<=50K
17,Private,9,White,Female,0,0,20,<=50K
29,Private,9,White,Male,0,0,40,<=50K
51,Private,9,White,Female,0,0,40,<=50K
29,Local-gov,12,White,Male,3674,0,40,<=50K
34,State-gov,10,White,Female,0,0,38,<=50K
54,Self-emp-inc,13,White,Male,0,0,40,>50K
56,Self-emp-not-inc,7,White,Male,0,0,20,<=50K
24,Private,13,Asian-Pac-Islander,Male,0,0,45,<=50K
43,Self-emp-not-inc,9,White,Male,0,0,45,<=50K
32,Private,13,White,Female,0,0,48,>50K
32,Self-emp-not-inc,9,White,Male,0,0,40,<=50K
22,Private,10,White,Female,0,0,36,<=50K
49,Self-emp-not-inc,9,White,Male,0,0,40,>50K
24,Private,11,White,Male,0,0,40,<=50K
52,Private,12,White,Male,0,0,40,<=50K
38,Private,10,White,Male,0,0,50,>50K
37,Private,9,White,Male,4386,0,45,>50K
57,Self-emp-not-inc,9,White,Male,0,0,60,<=50K
22,Private,6,White,Female,0,0,40,<=50K
37,Private,14,White,Male,0,0,50,>50K
71,Private,9,White,Female,0,0,16,<=50K
39,Private,14,White,Female,0,1902,18,>50K
43,Private,10,White,Male,0,0,40,<=50K
23,Private,10,White,Male,0,0,10,<=50K
33,Private,10,Black,Female,0,0,40,<=50K
43,Private,10,White,Male,0,0,48,<=50K
41,Local-gov,10,White,Male,0,0,40,<=50K
28,Private,7,Black,Female,0,0,40,<=50K
33,Private,13,White,Male,15024,0,75,>50K
29,Private,9,White,Female,0,0,45,<=50K
32,Federal-gov,9,White,Female,0,0,40,>50K
49,Private,10,White,Male,0,0,45,>50K
69,Federal-gov,7,White,Female,0,0,20,<=50K
22,Private,9,White,Female,0,0,42,<=50K
40,Private,13,White,Female,0,0,45,<=50K
46,Private,16,White,Female,25236,0,65,>50K
32,Private,9,White,Male,0,0,49,<=50K
30,Private,9,Black,Female,0,0,45,<=50K
28,Private,6,Black,Male,0,0,45,<=50K
21,Private,9,Black,Male,0,0,40,<=50K
53,Private,9,White,Male,0,0,40,>50K
43,Private,12,White,Male,0,0,50,<=50K
90,Self-emp-not-inc,9,White,Male,2964,0,12,<=50K
43,Private,9,Black,Female,0,0,44,<=50K
30,Private,10,White,Male,0,0,40,<=50K
46,Private,9,White,Male,0,0,50,<=50K
51,Federal-gov,10,White,Male,0,0,40,<=50K
49,Private,9,White,Male,0,0,40,<=50K
38,Self-emp-not-inc,12,White,Male,0,0,60,<=50K
65,Self-emp-not-inc,13,White,Male,0,0,15,<=50K
30,Private,13,Asian-Pac-Islander,Female,0,0,40,<=50K
46,Local-gov,10,White,Male,0,0,24,<=50K
36,Private,13,White,Female,0,0,45,<=50K
32,Private,12,White,Male,0,0,40,<=50K
36,Private,10,White,Female,0,0,30,<=50K
56,Private,9,White,Male,0,0,40,<=50K
30,Private,13,White,Male,0,0,40,>50K
45,State-gov,9,White,Female,0,0,40,<=50K
19,Private,9,White,Male,0,0,40,<=50K
68,Self-emp-not-inc,10,White,Female,0,0,20,<=50K
51,Self-emp-inc,13,Black,Male,0,0,40,>50K
29,Private,10,White,Female,0,0,40,<=50K
33,Private,9,White,Male,0,0,50,>50K
35,Private,11,White,Male,0,0,50,<=50K
28,Private,10,White,Male,0,0,40,>50K
32,Private,13,White,Male,0,0,40,>50K
34,Private,9,White,Male,0,1672,40,<=50K
25,Self-emp-not-inc,10,White,Male,3103,0,50,>50K
26,Private,9,White,Male,0,0,40,<=50K
34,Private,13,Black,Male,0,0,45,<=50K
35,Private,9,White,Male,0,0,43,<=50K
22,Private,10,White,Male,0,0,45,<=50K
50,Local-gov,14,Black,Male,0,0,45,>50K
42,Private,13,White,Male,0,0,45,>50K
54,Private,12,White,Male,0,0,40,>50K
55,Private,10,Black,Male,0,0,40,>50K
48,Self-emp-not-inc,10,White,Male,0,0,40,<=50K
38,Self-emp-not-inc,9,White,Male,0,0,60,<=50K
49,Self-emp-not-inc,4,White,Male,0,0,40,<=50K
30,Private,9,White,Female,0,0,14,<=50K
36,Private,9,White,Male,0,0,40,<=50K
31,Private,12,White,Male,0,0,20,<=50K
35,Private,10,White,Male,0,0,45,<=50K
33,Private,13,White,Female,0,0,40,<=50K
30,Private,13,White,Male,7298,0,40,>50K
52,Local-gov,10,White,Male,0,0,40,<=50K
47,Private,13,White,Male,15024,0,50,>50K
46,Local-gov,16,White,Female,0,1902,52,>50K
45,Private,9,White,Female,0,0,40,<=50K
28,State-gov,15,White,Male,0,0,40,<=50K
69,Private,9,White,Male,2538,0,40,<=50K
22,Self-emp-inc,10,White,Male,0,0,35,<=50K
34,Private,16,White,Male,0,0,50,>50K
33,Private,10,White,Male,0,0,70,>50K
22,Private,10,White,Male,0,0,24,<=50K
22,Private,10,White,Female,0,0,15,<=50K
49,Private,9,White,Female,0,0,44,<=50K
64,Private,10,White,Female,0,0,40,<=50K
33,Private,9,Amer-Indian-Eskimo,Male,0,0,48,>50K
64,Private,9,White,Male,0,0,40,<=50K
33,Self-emp-inc,12,White,Male,0,1887,60,>50K
42,Private,11,White,Female,0,0,40,<=50K
25,Private,9,Black,Male,0,0,40,<=50K
55,Self-emp-not-inc,14,White,Male,0,0,55,>50K
31,Private,11,White,Female,0,0,40,<=50K
31,Private,10,White,Male,0,0,40,<=50K
52,Local-gov,12,White,Male,0,0,40,>50K
38,State-gov,16,White,Male,0,0,40,>50K
55,Private,13,White,Male,0,0,40,>50K
34,Private,12,White,Male,0,0,65,<=50K
23,Private,10,White,Male,0,0,40,<=50K
39,Private,9,White,Male,0,0,45,>50K
42,Private,13,White,Male,0,2415,60,>50K
57,Private,2,White,Male,0,0,35,<=50K
26,Local-gov,10,White,Male,0,0,40,<=50K
54,Local-gov,10,Black,Male,0,0,30,<=50K
38,Local-gov,15,Black,Male,0,0,40,>50K
24,Private,9,White,Female,0,0,40,<=50K
23,Private,10,White,Male,0,0,40,<=50K
28,Private,9,White,Male,0,0,40,<=50K
46,Private,10,White,Male,0,0,42,<=50K
23,Private,13,White,Male,0,0,30,<=50K
21,Private,9,White,Male,0,0,40,<=50K
41,Private,9,White,Male,0,0,4,<=50K
33,Private,9,Black,Female,0,0,38,<=50K
33,Private,7,White,Female,0,0,40,>50K
27,Private,13,White,Male,0,0,45,<=50K
32,Private,13,White,Male,4064,0,50,<=50K
49,Private,10,Asian-Pac-Islander,Male,0,0,40,>50K
33,Private,9,White,Male,0,0,40,<=50K
39,Self-emp-inc,14,Asian-Pac-Islander,Male,0,0,99,>50K
35,State-gov,9,White,Male,0,1651,40,<=50K
54,Local-gov,14,White,Male,0,1977,40,>50K
29,Private,9,Black,Male,0,0,40,<=50K
27,Private,3,White,Female,2176,0,40,<=50K
48,Self-emp-not-inc,9,White,Male,0,0,60,>50K
62,Private,10,Black,Male,0,0,20,<=50K
36,Private,7,White,Male,0,0,50,<=50K
28,Private,9,White,Male,0,0,40,<=50K
22,Private,2,White,Male,0,0,40,<=50K
43,Private,9,White,Female,0,0,35,<=50K
24,Self-emp-not-inc,9,White,Male,0,0,50,<=50K
53,Private,12,White,Male,2407,0,99,<=50K
30,Private,13,White,Male,0,0,50,>50K
24,Federal-gov,9,White,Male,0,0,40,<=50K
60,Private,6,White,Male,0,0,40,<=50K
25,Private,13,White,Male,0,0,70,<=50K
19,Private,9,White,Female,0,0,40,<=50K
47,Private,11,White,Male,0,0,40,>50K
44,Local-gov,12,White,Male,0,0,48,<=50K
25,Private,9,White,Male,0,0,40,<=50K
43,Private,9,White,Male,0,0,20,<=50K
37,Private,10,White,Male,0,0,40,<=50K
56,Private,13,White,Female,0,0,45,<=50K
49,Private,14,White,Male,0,1977,40,>50K
30,Federal-gov,9,Black,Female,0,0,50,<=50K
47,Private,9,White,Male,0,0,60,<=50K
51,Local-gov,12,White,Male,0,0,60,<=50K
28,State-gov,9,White,Male,0,0,40,<=50K
29,Private,8,White,Male,0,0,40,<=50K
61,Local-gov,13,White,Male,0,0,42,<=50K
38,Private,13,White,Female,0,0,40,<=50K
41,Self-emp-not-inc,14,White,Male,0,0,40,>50K
33,Private,9,White,Male,7688,0,48,>50K
55,Private,3,White,Male,0,0,40,<=50K
40,Private,10,White,Male,0,0,50,>50K
35,Private,7,Black,Female,0,0,40,<=50K
30,Private,13,White,Female,3103,0,55,>50K
49,Private,15,White,Male,0,0,48,<=50K
60,Self-emp-not-inc,13,White,Male,0,0,50,<=50K
39,Private,14,White,Male,0,0,50,>50K
26,Private,9,White,Male,0,0,65,<=50K
52,Private,13,White,Male,0,0,40,>50K
20,Private,10,White,Male,0,0,35,<=50K
27,Private,10,Asian-Pac-Islander,Male,0,0,40,<=50K
43,Federal-gov,13,White,Male,0,0,40,>50K
38,Private,12,White,Male,0,0,40,<=50K
