Unnamed: 0,sex,age,race,priors_count,is_recid,c_charge_degree=F,c_charge_degree=M
4870,Male,43,Native American&more,0,pos,0,1
764,Female,53,African-American,0,pos,1,0
5937,Male,29,Native American&more,2,neg,0,1
2569,Female,37,African-American,13,neg,1,0
1087,Male,20,Native American&more,0,neg,0,1
3696,Female,28,Native American&more,2,pos,1,0
1579,Male,46,Native American&more,0,pos,1,0
3747,Male,22,African-American,2,neg,1,0
6236,Female,40,Native American&more,0,pos,0,1
216,Male,45,African-American,3,pos,1,0
3787,Female,33,Native American&more,2,neg,1,0
5619,Male,48,Native American&more,2,neg,1,0
3778,Male,51,African-American,19,pos,1,0
537,Male,35,African-American,0,pos,1,0
2534,Male,53,Native American&more,0,pos,0,1
3582,Male,22,African-American,0,pos,1,0
5364,Male,27,African-American,1,neg,1,0
828,Male,35,African-American,13,neg,1,0
3157,Male,31,Native American&more,8,neg,1,0
5677,Male,59,Native American&more,0,pos,1,0
3367,Male,37,African-American,23,neg,1,0
372,Male,21,African-American,4,neg,1,0
6731,Male,29,Native American&more,0,pos,1,0
4237,Female,21,African-American,0,neg,1,0
382,Male,24,Native American&more,1,pos,0,1
2279,Male,35,African-American,3,neg,1,0
4481,Male,51,Native American&more,3,neg,0,1
1213,Male,36,African-American,1,neg,1,0
1678,Male,23,African-American,0,pos,1,0
835,Male,52,African-American,9,neg,0,1
7098,Female,27,Native American&more,0,neg,0,1
3704,Female,35,Native American&more,1,pos,0,1
4917,Male,39,Native American&more,0,neg,0,1
481,Male,34,Native American&more,4,neg,1,0
3587,Male,22,African-American,3,pos,1,0
5686,Male,35,African-American,16,neg,1,0
7203,Male,44,Native American&more,0,pos,1,0
2223,Male,31,African-American,10,neg,1,0
2794,Male,49,Native American&more,0,neg,0,1
4217,Male,31,Native American&more,0,pos,0,1
1819,Male,25,African-American,0,pos,1,0
6202,Male,24,Native American&more,0,pos,0,1
2650,Male,33,Native American&more,1,pos,0,1
6283,Male,54,Native American&more,0,pos,1,0
1008,Male,20,African-American,1,neg,1,0
2304,Female,20,African-American,0,pos,1,0
1214,Male,29,African-American,0,neg,0,1
2201,Male,31,African-American,15,neg,1,0
3509,Male,45,African-American,0,pos,0,1
6129,Male,29,African-American,8,pos,0,1
3054,Male,49,Native American&more,5,neg,1,0
5317,Female,55,African-American,1,pos,0,1
1746,Male,25,African-American,5,pos,1,0
3297,Male,30,Native American&more,3,pos,1,0
6912,Female,25,African-American,1,pos,1,0
2255,Female,21,Native American&more,0,pos,1,0
613,Male,25,African-American,4,neg,1,0
5086,Male,32,Native American&more,2,pos,1,0
5286,Male,25,Native American&more,4,pos,1,0
6321,Male,22,African-American,0,pos,0,1
2528,Male,22,African-American,1,neg,1,0
5002,Male,32,Native American&more,0,pos,1,0
2169,Male,48,Native American&more,9,pos,1,0
6254,Male,25,African-American,1,neg,1,0
2084,Male,22,Native American&more,0,neg,1,0
2659,Male,28,African-American,2,neg,1,0
2637,Female,22,Native American&more,2,pos,1,0
2564,Male,35,Native American&more,4,pos,0,1
6765,Male,62,African-American,0,pos,0,1
6538,Male,45,Native American&more,5,neg,1,0
1904,Male,21,Native American&more,1,neg,0,1
7001,Male,23,African-American,10,neg,1,0
3308,Male,42,Native American&more,2,pos,0,1
1730,Male,51,Native American&more,3,pos,0,1
6634,Male,25,African-American,7,neg,1,0
1030,Male,39,Native American&more,1,pos,1,0
3142,Male,31,Native American&more,5,pos,1,0
6980,Male,33,Native American&more,2,pos,1,0
4210,Male,36,African-American,4,pos,0,1
641,Male,30,African-American,0,pos,1,0
1705,Male,27,Native American&more,0,neg,0,1
2801,Male,29,African-American,4,pos,0,1
3859,Male,27,African-American,0,neg,0,1
426,Male,58,African-American,21,neg,0,1
6036,Male,56,Native American&more,6,pos,1,0
6146,Male,31,African-American,1,pos,0,1
6558,Male,20,African-American,0,pos,1,0
4938,Female,23,Native American&more,0,pos,0,1
572,Male,26,Native American&more,4,pos,1,0
657,Male,22,African-American,3,pos,1,0
1246,Male,27,Native American&more,0,pos,1,0
7174,Male,19,African-American,1,neg,1,0
1483,Male,25,Native American&more,5,neg,0,1
6801,Male,45,Native American&more,3,pos,1,0
1370,Male,31,Native American&more,10,neg,1,0
7075,Male,22,Native American&more,1,pos,0,1
7074,Female,45,African-American,9,neg,0,1
4039,Male,29,African-American,6,neg,1,0
1975,Male,32,African-American,21,neg,1,0
2549,Female,50,African-American,5,pos,1,0
2663,Male,28,Native American&more,4,neg,1,0
965,Female,23,African-American,6,pos,0,1
6187,Male,27,African-American,11,neg,1,0
1645,Male,22,African-American,13,neg,1,0
4211,Female,43,Native American&more,22,neg,0,1
3970,Male,31,Native American&more,17,neg,1,0
6153,Female,26,Native American&more,1,pos,1,0
6307,Male,27,African-American,6,neg,1,0
966,Male,35,African-American,1,pos,0,1
650,Male,31,African-American,0,neg,1,0
4256,Male,24,Native American&more,0,pos,1,0
2751,Male,40,African-American,7,pos,1,0
2842,Male,40,Native American&more,8,neg,1,0
5865,Male,23,Native American&more,1,neg,1,0
5699,Male,41,African-American,19,neg,1,0
5851,Male,37,Native American&more,1,neg,0,1
6857,Male,48,African-American,11,neg,0,1
6291,Female,36,Native American&more,9,neg,1,0
5177,Male,22,African-American,0,neg,1,0
5316,Male,27,African-American,4,neg,1,0
6530,Male,39,African-American,0,pos,1,0
1991,Male,46,African-American,5,neg,1,0
1789,Male,45,Native American&more,1,pos,0,1
411,Male,56,Native American&more,0,pos,0,1
5555,Male,31,Native American&more,1,pos,1,0
2994,Male,31,Native American&more,9,neg,1,0
1577,Male,48,Native American&more,1,pos,0,1
3844,Male,31,Native American&more,0,pos,0,1
4965,Male,25,Native American&more,3,neg,1,0
3499,Male,24,African-American,0,neg,0,1
6410,Male,39,African-American,2,pos,0,1
4270,Male,26,Native American&more,2,pos,1,0
1279,Male,37,Native American&more,1,neg,0,1
3203,Male,24,African-American,9,neg,0,1
3873,Male,25,Native American&more,1,neg,0,1
107,Male,59,African-American,14,neg,1,0
2501,Female,31,Native American&more,1,neg,0,1
2897,Male,53,Native American&more,1,neg,0,1
294,Male,38,Native American&more,3,neg,1,0
3550,Male,36,African-American,19,neg,0,1
2729,Female,40,Native American&more,4,neg,1,0
2632,Male,34,African-American,11,neg,1,0
1356,Male,35,African-American,3,pos,0,1
5296,Female,58,Native American&more,0,pos,0,1
2717,Male,19,African-American,3,neg,1,0
4799,Male,25,African-American,3,pos,1,0
4149,Male,25,African-American,0,pos,0,1
6379,Male,49,Native American&more,2,neg,0,1
4589,Male,30,Native American&more,0,neg,1,0
1461,Male,24,African-American,4,pos,1,0
4336,Male,55,African-American,0,pos,1,0
6749,Male,40,African-American,1,pos,1,0
6984,Male,21,Native American&more,0,pos,0,1
6828,Male,63,African-American,16,pos,0,1
808,Male,24,African-American,1,neg,1,0
6611,Male,27,Native American&more,1,neg,1,0
1618,Male,34,Native American&more,9,neg,1,0
4593,Female,32,African-American,0,neg,0,1
963,Male,52,African-American,6,neg,0,1
6256,Male,30,Native American&more,3,neg,0,1
644,Male,29,Native American&more,3,neg,1,0
4121,Male,24,African-American,7,neg,1,0
4871,Male,22,African-American,1,pos,1,0
1670,Male,38,African-American,6,neg,1,0
5269,Female,67,African-American,0,pos,1,0
4042,Male,35,African-American,4,pos,0,1
4538,Male,21,Native American&more,1,neg,1,0
4905,Male,42,Native American&more,2,neg,1,0
1077,Male,32,Native American&more,6,pos,0,1
2999,Female,46,African-American,7,pos,0,1
125,Female,64,Native American&more,2,pos,0,1
7113,Female,28,African-American,5,pos,1,0
5749,Female,36,African-American,4,pos,1,0
6434,Male,35,African-American,4,neg,1,0
3502,Male,26,African-American,0,neg,0,1
3411,Male,29,Native American&more,0,pos,1,0
430,Male,57,African-American,1,neg,1,0
1447,Male,32,Native American&more,3,pos,1,0
907,Male,28,Native American&more,1,pos,1,0
5796,Male,51,Native American&more,0,pos,0,1
3669,Female,29,Native American&more,1,neg,0,1
518,Male,59,African-American,10,neg,1,0
2419,Male,19,Native American&more,0,neg,0,1
3914,Male,32,Native American&more,2,pos,1,0
213,Male,56,Native American&more,7,neg,1,0
1366,Male,59,Native American&more,17,neg,1,0
2166,Male,30,Native American&more,2,pos,1,0
5204,Male,34,African-American,1,pos,0,1
4646,Male,24,Native American&more,4,neg,1,0
6403,Male,63,Native American&more,1,pos,1,0
6633,Female,29,Native American&more,2,neg,0,1
5693,Male,35,African-American,0,pos,1,0
1772,Male,54,Native American&more,0,pos,0,1
4491,Male,58,Native American&more,3,pos,0,1
4403,Male,34,Native American&more,0,pos,1,0
3240,Male,23,African-American,4,neg,1,0
6566,Male,21,Native American&more,0,neg,1,0
3794,Female,36,African-American,1,neg,1,0
1915,Male,22,African-American,3,neg,1,0
4721,Male,27,African-American,1,pos,1,0
2904,Female,61,Native American&more,0,pos,0,1
2899,Female,32,Native American&more,1,pos,0,1
2690,Male,33,Native American&more,7,neg,1,0
5338,Male,56,African-American,1,pos,1,0
35,Male,26,Native American&more,6,pos,0,1
5336,Male,61,Native American&more,1,neg,1,0
885,Male,24,Native American&more,3,neg,1,0
6210,Male,38,African-American,14,pos,1,0
1046,Female,31,African-American,0,pos,1,0
7030,Male,32,Native American&more,4,neg,1,0
3133,Male,44,African-American,0,pos,1,0
1115,Male,30,African-American,10,pos,1,0
4655,Male,22,African-American,0,neg,1,0
4038,Male,31,African-American,15,pos,1,0
7141,Male,25,Native American&more,7,neg,0,1
1028,Male,42,African-American,13,neg,0,1
1144,Male,23,Native American&more,0,neg,1,0
937,Male,25,African-American,2,neg,0,1
1390,Male,36,African-American,0,pos,1,0
6360,Female,21,African-American,1,pos,1,0
6089,Female,34,Native American&more,4,pos,0,1
154,Male,63,Native American&more,1,pos,1,0
7069,Male,67,Native American&more,1,pos,1,0
2915,Male,49,Native American&more,1,pos,0,1
2019,Female,41,African-American,4,neg,1,0
4923,Male,24,Native American&more,0,pos,1,0
6852,Female,45,Native American&more,0,pos,0,1
5977,Male,30,African-American,2,pos,0,1
1825,Male,28,African-American,8,neg,1,0
939,Female,26,Native American&more,0,pos,1,0
3244,Female,33,Native American&more,1,neg,0,1
452,Male,41,Native American&more,0,neg,0,1
3017,Male,27,African-American,7,neg,1,0
805,Male,29,Native American&more,3,pos,0,1
656,Male,47,African-American,20,pos,1,0
6053,Male,56,Native American&more,1,neg,1,0
4265,Male,25,African-American,0,neg,0,1
5132,Male,26,African-American,7,pos,1,0
3924,Male,34,African-American,4,pos,0,1
5961,Male,25,African-American,5,pos,1,0
3810,Male,25,Native American&more,0,neg,0,1
2032,Male,60,African-American,0,neg,1,0
6620,Male,66,African-American,5,neg,1,0
4469,Female,51,Native American&more,0,neg,0,1
4399,Female,30,Native American&more,0,pos,0,1
1223,Male,35,African-American,0,pos,0,1
2872,Male,24,African-American,0,pos,0,1
3504,Male,27,African-American,1,pos,0,1
1870,Male,39,Native American&more,0,pos,0,1
6298,Male,53,Native American&more,9,neg,1,0
6078,Female,40,Native American&more,0,pos,0,1
1320,Male,26,African-American,0,neg,1,0
1164,Male,41,African-American,9,neg,0,1
6540,Female,55,Native American&more,0,pos,1,0
1545,Female,28,African-American,0,pos,0,1
6758,Male,31,African-American,6,pos,1,0
1267,Male,44,Native American&more,0,pos,0,1
6077,Female,29,African-American,0,pos,1,0
4929,Male,44,Native American&more,0,pos,0,1
450,Male,45,African-American,16,pos,1,0
6657,Female,27,African-American,10,neg,1,0
5829,Male,40,African-American,0,neg,1,0
305,Female,21,African-American,0,pos,0,1
7084,Male,25,Native American&more,3,neg,0,1
1660,Male,20,African-American,0,neg,1,0
6373,Female,39,African-American,0,neg,1,0
5284,Male,58,Native American&more,10,neg,0,1
1743,Male,66,Native American&more,1,pos,1,0
4974,Male,50,Native American&more,9,neg,0,1
5205,Male,28,Native American&more,0,pos,0,1
4127,Female,25,Native American&more,6,pos,1,0
5445,Male,28,African-American,12,neg,1,0
744,Male,21,African-American,0,neg,1,0
4122,Male,32,Native American&more,0,pos,0,1
1333,Male,23,African-American,0,pos,0,1
3838,Male,24,African-American,1,pos,1,0
403,Male,68,Native American&more,2,pos,1,0
4204,Male,50,African-American,0,pos,0,1
7204,Male,30,African-American,2,pos,0,1
2804,Male,53,Native American&more,4,neg,0,1
1481,Male,54,Native American&more,14,neg,0,1
4681,Male,21,African-American,0,pos,0,1
6757,Male,49,Native American&more,2,neg,1,0
3150,Female,35,African-American,2,pos,1,0
4466,Male,45,Native American&more,0,pos,0,1
4782,Male,34,African-American,19,pos,0,1
5917,Male,20,Native American&more,0,pos,1,0
2248,Female,33,Native American&more,2,pos,1,0
438,Male,36,Native American&more,2,pos,0,1
2364,Male,44,African-American,0,pos,1,0
6543,Male,37,African-American,5,neg,0,1
5330,Male,27,African-American,5,neg,1,0
4934,Male,23,African-American,1,neg,1,0
1925,Male,36,Native American&more,0,pos,0,1
3141,Female,30,African-American,10,neg,1,0
6768,Female,24,African-American,1,neg,0,1
4193,Female,42,Native American&more,0,pos,0,1
5348,Female,27,African-American,2,pos,0,1
4233,Male,53,Native American&more,0,pos,0,1
3848,Male,22,African-American,0,neg,0,1
908,Male,28,Native American&more,1,pos,1,0
5178,Female,24,Native American&more,0,neg,0,1
1043,Male,32,African-American,2,pos,0,1
5261,Male,40,African-American,1,neg,1,0
5586,Male,24,Native American&more,0,pos,1,0
616,Male,29,Native American&more,2,neg,0,1
7006,Female,45,African-American,0,pos,1,0
6438,Male,29,African-American,2,pos,0,1
2393,Male,28,African-American,1,neg,1,0
1441,Male,32,African-American,2,neg,1,0
5891,Male,22,Native American&more,2,neg,0,1
2822,Male,49,African-American,6,neg,0,1
4751,Male,56,African-American,9,pos,1,0
3577,Male,25,African-American,9,neg,1,0
6854,Male,43,Native American&more,1,neg,0,1
2258,Male,23,African-American,1,neg,0,1
5450,Male,29,Native American&more,0,pos,1,0
2930,Male,25,African-American,0,pos,0,1
6642,Male,21,African-American,1,pos,1,0
2376,Male,44,Native American&more,16,pos,0,1
7104,Male,27,African-American,0,neg,0,1
295,Male,34,Native American&more,5,pos,0,1
4006,Male,20,Native American&more,0,pos,1,0
5045,Male,67,Native American&more,2,pos,1,0
4937,Male,30,African-American,1,pos,1,0
4544,Female,44,Native American&more,0,pos,0,1
4185,Female,29,Native American&more,6,neg,1,0
6831,Male,42,African-American,1,pos,1,0
5689,Female,26,African-American,1,pos,1,0
4835,Female,34,African-American,1,pos,0,1
2886,Male,34,Native American&more,0,pos,0,1
4550,Male,21,African-American,0,pos,1,0
158,Female,26,African-American,2,neg,0,1
888,Male,32,African-American,4,pos,1,0
1607,Male,58,Native American&more,3,neg,1,0
961,Female,20,African-American,0,pos,1,0
2338,Male,52,African-American,0,pos,1,0
6140,Male,36,Native American&more,3,pos,0,1
4482,Female,39,Native American&more,2,neg,1,0
5703,Male,25,Native American&more,0,pos,1,0
1569,Male,36,African-American,5,pos,1,0
423,Male,20,African-American,0,neg,1,0
4135,Male,38,African-American,9,neg,1,0
3649,Female,33,Native American&more,1,pos,1,0
3066,Male,40,Native American&more,0,pos,0,1
356,Male,21,Native American&more,2,pos,1,0
1657,Male,51,Native American&more,0,pos,0,1
6367,Male,38,Native American&more,0,neg,1,0
4467,Male,21,African-American,2,pos,1,0
3082,Male,38,Native American&more,17,pos,1,0
643,Male,22,Native American&more,2,neg,1,0
6120,Female,41,Native American&more,0,pos,1,0
6604,Male,22,Native American&more,0,pos,1,0
6793,Male,25,African-American,2,neg,0,1
6095,Female,20,Native American&more,1,pos,1,0
1163,Male,21,Native American&more,0,pos,1,0
6231,Male,61,African-American,8,pos,0,1
4758,Male,26,Native American&more,5,pos,0,1
5373,Male,27,Native American&more,6,neg,1,0
5921,Male,43,African-American,3,neg,0,1
2497,Male,61,Native American&more,0,pos,0,1
3713,Male,32,Native American&more,3,neg,1,0
3023,Male,30,Native American&more,0,neg,0,1
1482,Male,37,Native American&more,6,pos,0,1
3239,Male,33,African-American,4,neg,1,0
1933,Male,36,African-American,2,pos,1,0
3378,Male,22,Native American&more,0,neg,1,0
4484,Male,22,African-American,0,neg,0,1
2322,Male,21,African-American,1,pos,1,0
1720,Male,46,Native American&more,0,pos,1,0
5193,Male,25,African-American,0,pos,1,0
4676,Male,29,African-American,1,neg,1,0
398,Male,36,African-American,14,neg,1,0
4033,Male,33,Native American&more,0,pos,1,0
2660,Male,37,African-American,3,neg,0,1
4660,Male,40,Native American&more,0,pos,1,0
2520,Male,62,African-American,3,neg,0,1
1351,Male,66,Native American&more,0,pos,0,1
6084,Male,23,Native American&more,4,neg,1,0
1718,Female,29,African-American,1,neg,0,1
5912,Male,30,Native American&more,4,neg,0,1
652,Female,27,African-American,9,neg,1,0
1275,Male,47,Native American&more,1,pos,1,0
957,Male,54,African-American,4,neg,0,1
4117,Male,27,Native American&more,5,pos,1,0
827,Male,39,Native American&more,2,neg,0,1
6345,Male,22,African-American,0,neg,0,1
3703,Male,21,African-American,0,neg,1,0
381,Male,28,African-American,1,pos,0,1
4914,Male,21,Native American&more,0,neg,1,0
6228,Male,24,African-American,0,neg,0,1
2033,Male,30,African-American,2,pos,1,0
390,Male,29,African-American,7,neg,1,0
3232,Female,27,Native American&more,2,neg,1,0
4680,Male,42,African-American,5,neg,1,0
508,Male,52,Native American&more,4,pos,0,1
306,Male,21,African-American,1,neg,1,0
3955,Male,23,African-American,0,pos,0,1
1875,Male,39,Native American&more,6,pos,1,0
16,Male,37,Native American&more,0,pos,0,1
3506,Male,56,Native American&more,0,pos,1,0
2864,Male,21,African-American,1,neg,1,0
2978,Male,40,African-American,24,neg,0,1
6121,Male,22,African-American,0,pos,1,0
431,Male,27,Native American&more,3,pos,0,1
582,Female,22,Native American&more,0,pos,0,1
185,Male,23,African-American,0,neg,0,1
5179,Male,35,African-American,2,pos,1,0
2944,Male,22,African-American,1,pos,1,0
3360,Male,27,African-American,2,neg,1,0
915,Female,57,Native American&more,1,neg,1,0
767,Male,25,African-American,6,neg,1,0
3622,Male,35,Native American&more,5,pos,0,1
5656,Male,26,African-American,1,neg,1,0
2098,Male,49,Native American&more,2,pos,0,1
4432,Female,36,Native American&more,0,pos,0,1
6689,Male,35,African-American,9,pos,1,0
1017,Male,55,Native American&more,1,neg,1,0
3580,Female,21,African-American,0,neg,1,0
6761,Male,32,African-American,4,pos,1,0
6567,Female,24,African-American,0,pos,1,0
2945,Male,24,African-American,0,pos,1,0
2353,Male,27,Native American&more,2,pos,1,0
3402,Male,45,African-American,0,neg,0,1
3478,Male,37,African-American,4,pos,1,0
1520,Male,24,Native American&more,0,pos,0,1
3236,Male,24,African-American,0,neg,1,0
