age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income-per-year,workclass
18.0,8.0,White,Male,0.0,0.0,16.0,<=50K,Private
24.0,13.0,White,Male,0.0,0.0,36.0,<=50K,Private
33.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
24.0,9.0,Black&more,Male,0.0,0.0,21.0,<=50K,Private
26.0,10.0,White,Female,0.0,0.0,35.0,<=50K,Self-emp-not-inc
42.0,7.0,White,Male,1471.0,0.0,40.0,<=50K,Private
33.0,11.0,White,Female,3103.0,0.0,50.0,>50K,Self-emp-not-inc
30.0,11.0,White,Male,0.0,0.0,32.0,<=50K,Private
31.0,9.0,White,Female,0.0,0.0,38.0,<=50K,Private
20.0,10.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
37.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Federal-gov
34.0,9.0,White,Male,0.0,1762.0,36.0,>50K,Private
35.0,10.0,Black&more,Male,0.0,0.0,36.0,>50K,Private
19.0,10.0,White,Male,0.0,0.0,8.0,<=50K,Private
60.0,4.0,White,Female,0.0,0.0,40.0,<=50K,Private
40.0,11.0,White,Male,0.0,0.0,32.0,<=50K,Private
18.0,9.0,White,Male,0.0,0.0,16.0,<=50K,Private
27.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Local-gov
48.0,15.0,White,Male,14344.0,0.0,32.0,>50K,Self-emp-inc
35.0,2.0,White,Male,0.0,0.0,32.0,<=50K,Private
67.0,13.0,White,Male,0.0,0.0,24.0,<=50K,Self-emp-not-inc
23.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
37.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Private
25.0,10.0,White,Male,0.0,0.0,37.0,<=50K,Private
41.0,13.0,White,Female,0.0,0.0,70.0,<=50K,Local-gov
43.0,13.0,White,Male,0.0,0.0,36.0,<=50K,Self-emp-not-inc
30.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
24.0,13.0,White,Male,0.0,0.0,24.0,<=50K,Private
45.0,13.0,White,Male,0.0,1887.0,44.0,>50K,Private
48.0,11.0,White,Male,0.0,0.0,40.0,>50K,Self-emp-inc
29.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
30.0,14.0,Black&more,Male,0.0,0.0,16.0,<=50K,State-gov
56.0,13.0,White,Male,0.0,0.0,16.0,<=50K,Self-emp-not-inc
43.0,9.0,Black&more,Male,0.0,0.0,44.0,<=50K,Self-emp-inc
31.0,5.0,White,Male,3137.0,0.0,32.0,<=50K,Private
30.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
19.0,10.0,White,Female,0.0,0.0,9.0,<=50K,Private
35.0,10.0,White,Male,0.0,0.0,29.0,<=50K,Private
37.0,11.0,White,Male,6723.0,0.0,32.0,>50K,Private
44.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
22.0,13.0,White,Female,0.0,0.0,9.0,<=50K,Private
49.0,13.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
31.0,13.0,White,Male,0.0,0.0,36.0,<=50K,Private
36.0,9.0,White,Male,0.0,0.0,33.0,<=50K,Private
35.0,7.0,White,Male,0.0,2001.0,32.0,<=50K,Private
17.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
35.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Local-gov
48.0,14.0,White,Male,0.0,0.0,32.0,>50K,Private
53.0,16.0,White,Male,0.0,0.0,57.0,>50K,Self-emp-inc
19.0,7.0,White,Female,0.0,0.0,40.0,<=50K,Private
28.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
27.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
38.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
31.0,4.0,White,Female,0.0,0.0,35.0,<=50K,Private
25.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
55.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
45.0,13.0,White,Male,0.0,0.0,36.0,>50K,Private
19.0,10.0,White,Female,0.0,0.0,15.0,<=50K,Private
44.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
50.0,15.0,White,Male,0.0,0.0,40.0,>50K,Self-emp-not-inc
33.0,9.0,White,Female,0.0,1485.0,38.0,<=50K,Private
27.0,14.0,White,Male,0.0,0.0,28.0,<=50K,Local-gov
44.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
24.0,10.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
37.0,11.0,White,Female,0.0,0.0,43.0,<=50K,Local-gov
35.0,10.0,White,Male,0.0,1876.0,32.0,<=50K,Private
68.0,4.0,White,Male,0.0,0.0,13.0,<=50K,Self-emp-not-inc
33.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
44.0,15.0,White,Male,14344.0,0.0,66.0,>50K,Private
34.0,13.0,White,Female,0.0,0.0,35.0,<=50K,Private
38.0,9.0,White,Male,0.0,0.0,99.0,<=50K,Private
39.0,16.0,White,Male,99999.0,0.0,44.0,>50K,Private
45.0,14.0,White,Male,0.0,0.0,40.0,>50K,Local-gov
63.0,10.0,White,Female,0.0,0.0,20.0,<=50K,Private
22.0,10.0,White,Female,0.0,0.0,20.0,<=50K,Private
38.0,13.0,White,Female,0.0,0.0,35.0,<=50K,Private
32.0,13.0,White,Male,0.0,0.0,36.0,<=50K,Self-emp-not-inc
39.0,10.0,White,Female,0.0,0.0,39.0,<=50K,Private
47.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Federal-gov
49.0,16.0,White,Female,0.0,2258.0,50.0,>50K,State-gov
56.0,14.0,White,Male,25236.0,0.0,48.0,>50K,Self-emp-inc
19.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
30.0,9.0,White,Female,0.0,0.0,40.0,>50K,Local-gov
20.0,10.0,Black&more,Female,0.0,0.0,35.0,<=50K,Private
20.0,10.0,White,Female,0.0,0.0,8.0,<=50K,Private
57.0,10.0,White,Male,0.0,0.0,44.0,<=50K,Self-emp-not-inc
48.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
34.0,13.0,White,Male,0.0,0.0,40.0,>50K,Private
61.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
30.0,9.0,White,Female,0.0,0.0,35.0,<=50K,Private
53.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
37.0,10.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
35.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Private
50.0,16.0,Black&more,Male,0.0,0.0,30.0,>50K,Private
29.0,9.0,White,Male,3273.0,0.0,32.0,<=50K,Private
58.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
34.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
50.0,13.0,White,Female,0.0,0.0,8.0,<=50K,Private
37.0,9.0,White,Male,0.0,0.0,40.0,>50K,Federal-gov
59.0,15.0,White,Male,0.0,0.0,32.0,>50K,Self-emp-inc
44.0,9.0,White,Male,0.0,0.0,30.0,<=50K,Private
18.0,10.0,White,Male,0.0,0.0,21.0,<=50K,Private
34.0,13.0,White,Female,0.0,0.0,55.0,>50K,Self-emp-not-inc
38.0,13.0,White,Male,0.0,0.0,40.0,>50K,Private
46.0,3.0,White,Female,0.0,0.0,40.0,<=50K,Private
51.0,4.0,White,Female,0.0,0.0,48.0,<=50K,Private
50.0,9.0,White,Male,6723.0,0.0,32.0,>50K,Self-emp-inc
43.0,13.0,White,Female,0.0,0.0,45.0,>50K,Local-gov
19.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Private
30.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
46.0,11.0,White,Female,0.0,0.0,40.0,<=50K,Private
22.0,12.0,White,Female,0.0,0.0,25.0,<=50K,Private
41.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
42.0,14.0,White,Male,0.0,0.0,32.0,>50K,Private
47.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
44.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-not-inc
35.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
27.0,6.0,White,Male,0.0,0.0,28.0,<=50K,Private
22.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
29.0,10.0,White,Female,0.0,0.0,25.0,<=50K,Private
32.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
22.0,10.0,White,Male,0.0,1848.0,30.0,<=50K,Federal-gov
24.0,9.0,White,Female,0.0,0.0,30.0,<=50K,Private
31.0,6.0,White,Male,0.0,0.0,32.0,<=50K,Private
42.0,9.0,Black&more,Female,0.0,0.0,35.0,<=50K,Private
25.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
58.0,9.0,White,Female,0.0,0.0,15.0,<=50K,Private
32.0,10.0,White,Male,0.0,0.0,32.0,>50K,Private
35.0,10.0,White,Male,4865.0,0.0,32.0,<=50K,Private
62.0,9.0,White,Female,0.0,0.0,20.0,<=50K,Private
18.0,6.0,White,Male,0.0,0.0,22.0,<=50K,Private
64.0,9.0,White,Female,0.0,0.0,25.0,<=50K,Private
57.0,9.0,Black&more,Male,0.0,0.0,4.0,<=50K,Private
68.0,13.0,White,Male,0.0,0.0,44.0,>50K,Private
25.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
60.0,9.0,White,Male,0.0,0.0,34.0,>50K,Self-emp-not-inc
17.0,7.0,White,Female,0.0,0.0,20.0,<=50K,Private
21.0,11.0,White,Male,0.0,1138.0,32.0,<=50K,Private
58.0,9.0,White,Male,7430.0,0.0,32.0,>50K,Private
32.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Private
43.0,14.0,White,Male,0.0,0.0,36.0,<=50K,State-gov
46.0,10.0,Black&more,Male,0.0,0.0,57.0,>50K,State-gov
39.0,10.0,White,Male,0.0,0.0,38.0,<=50K,Self-emp-not-inc
38.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Federal-gov
56.0,9.0,White,Male,0.0,0.0,28.0,<=50K,Private
26.0,13.0,White,Female,0.0,1977.0,40.0,>50K,Private
29.0,6.0,White,Male,0.0,0.0,32.0,<=50K,Private
21.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
39.0,9.0,White,Male,2062.0,0.0,32.0,<=50K,Private
28.0,11.0,White,Female,0.0,1669.0,42.0,<=50K,Private
27.0,14.0,Black&more,Male,0.0,0.0,16.0,<=50K,State-gov
24.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Private
42.0,9.0,White,Male,0.0,0.0,39.0,<=50K,Private
37.0,10.0,White,Female,0.0,0.0,20.0,<=50K,Private
36.0,4.0,Black&more,Male,0.0,0.0,32.0,<=50K,Self-emp-inc
34.0,13.0,Black&more,Male,0.0,0.0,36.0,>50K,Private
41.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Federal-gov
19.0,9.0,White,Male,0.0,0.0,28.0,<=50K,Private
35.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
55.0,6.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
38.0,13.0,White,Male,4416.0,0.0,32.0,<=50K,Private
19.0,6.0,White,Female,0.0,0.0,30.0,<=50K,Private
29.0,15.0,White,Male,0.0,0.0,66.0,<=50K,Federal-gov
55.0,6.0,White,Male,0.0,0.0,28.0,<=50K,Self-emp-not-inc
36.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
68.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
20.0,10.0,White,Female,0.0,0.0,35.0,<=50K,Self-emp-not-inc
37.0,15.0,White,Male,0.0,0.0,48.0,>50K,Private
30.0,16.0,White,Male,0.0,0.0,16.0,<=50K,Private
27.0,9.0,White,Male,0.0,0.0,50.0,<=50K,Private
40.0,14.0,Black&more,Female,0.0,0.0,38.0,>50K,State-gov
48.0,13.0,White,Male,0.0,0.0,36.0,<=50K,Local-gov
53.0,13.0,White,Male,0.0,0.0,40.0,>50K,Private
33.0,13.0,White,Male,0.0,1848.0,36.0,>50K,Private
41.0,9.0,Black&more,Male,0.0,0.0,36.0,<=50K,Private
29.0,7.0,Black&more,Female,0.0,0.0,20.0,<=50K,Local-gov
33.0,12.0,White,Female,0.0,0.0,45.0,<=50K,Private
24.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
39.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
24.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
41.0,13.0,White,Male,14344.0,0.0,32.0,>50K,Self-emp-inc
49.0,10.0,White,Male,0.0,0.0,48.0,>50K,Self-emp-inc
32.0,9.0,White,Male,0.0,0.0,32.0,<=50K,State-gov
19.0,9.0,White,Male,2105.0,0.0,36.0,<=50K,Private
22.0,10.0,Black&more,Male,0.0,0.0,21.0,<=50K,Private
38.0,9.0,White,Male,0.0,0.0,48.0,>50K,Private
70.0,9.0,White,Female,0.0,0.0,5.0,<=50K,Private
28.0,10.0,White,Female,4064.0,0.0,25.0,<=50K,Private
62.0,13.0,White,Male,0.0,0.0,32.0,<=50K,State-gov
51.0,13.0,Black&more,Female,0.0,0.0,35.0,<=50K,Self-emp-inc
59.0,9.0,White,Male,0.0,0.0,39.0,<=50K,Private
28.0,9.0,White,Female,0.0,0.0,36.0,<=50K,Private
17.0,7.0,White,Female,0.0,0.0,16.0,<=50K,Private
44.0,9.0,White,Male,0.0,0.0,54.0,>50K,Private
48.0,10.0,White,Male,3273.0,0.0,32.0,<=50K,Private
36.0,11.0,White,Male,3103.0,0.0,32.0,>50K,Private
55.0,14.0,White,Female,594.0,0.0,50.0,<=50K,Local-gov
33.0,11.0,White,Male,0.0,0.0,32.0,<=50K,Private
35.0,13.0,White,Female,0.0,0.0,42.0,<=50K,Private
36.0,6.0,White,Female,3464.0,0.0,40.0,<=50K,Private
21.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
18.0,6.0,White,Female,0.0,0.0,15.0,<=50K,Private
38.0,13.0,White,Male,0.0,0.0,36.0,>50K,Private
29.0,9.0,White,Female,0.0,0.0,38.0,<=50K,Private
31.0,14.0,White,Male,0.0,1887.0,39.0,>50K,Private
48.0,14.0,White,Male,0.0,0.0,32.0,>50K,Private
23.0,10.0,White,Male,0.0,0.0,20.0,<=50K,Private
17.0,6.0,White,Female,0.0,0.0,10.0,<=50K,Private
55.0,9.0,White,Male,10566.0,0.0,32.0,>50K,Private
32.0,9.0,White,Female,0.0,0.0,80.0,<=50K,Private
60.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Federal-gov
52.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
38.0,9.0,White,Male,0.0,0.0,99.0,<=50K,Self-emp-not-inc
34.0,13.0,White,Male,6723.0,0.0,48.0,>50K,Private
23.0,9.0,White,Male,0.0,0.0,48.0,<=50K,Private
38.0,10.0,White,Male,0.0,2258.0,44.0,>50K,Private
41.0,10.0,White,Male,0.0,2415.0,44.0,>50K,Self-emp-inc
22.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
45.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
67.0,9.0,White,Male,1055.0,0.0,28.0,<=50K,Private
61.0,9.0,White,Male,0.0,0.0,13.0,<=50K,Private
45.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
26.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
20.0,10.0,Black&more,Female,0.0,0.0,20.0,<=50K,Private
17.0,7.0,White,Male,0.0,0.0,16.0,<=50K,Local-gov
47.0,7.0,White,Female,0.0,0.0,55.0,<=50K,Self-emp-not-inc
51.0,11.0,White,Male,0.0,0.0,32.0,>50K,Private
39.0,12.0,White,Female,0.0,0.0,25.0,>50K,Private
62.0,9.0,White,Female,0.0,0.0,32.0,<=50K,Private
28.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
40.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
17.0,5.0,White,Male,0.0,0.0,13.0,<=50K,Private
24.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
42.0,14.0,White,Female,0.0,0.0,40.0,<=50K,Local-gov
32.0,10.0,White,Male,0.0,0.0,44.0,>50K,Self-emp-inc
25.0,13.0,White,Female,0.0,0.0,20.0,<=50K,Private
27.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
54.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
45.0,13.0,White,Female,0.0,0.0,35.0,<=50K,Self-emp-not-inc
21.0,12.0,White,Female,0.0,0.0,18.0,<=50K,Private
49.0,9.0,White,Male,0.0,0.0,24.0,<=50K,Self-emp-not-inc
60.0,10.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
33.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
41.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
40.0,10.0,Black&more,Female,0.0,0.0,35.0,<=50K,State-gov
22.0,10.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
23.0,11.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
28.0,7.0,White,Male,0.0,0.0,40.0,>50K,Self-emp-inc
28.0,10.0,White,Female,0.0,0.0,15.0,<=50K,Private
55.0,13.0,White,Female,0.0,0.0,25.0,<=50K,Self-emp-not-inc
39.0,10.0,White,Male,0.0,0.0,54.0,<=50K,Private
63.0,10.0,White,Male,0.0,0.0,36.0,>50K,Self-emp-inc
47.0,13.0,White,Male,0.0,1848.0,36.0,>50K,Self-emp-inc
22.0,10.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
43.0,11.0,White,Male,0.0,0.0,32.0,<=50K,State-gov
43.0,10.0,White,Male,99999.0,0.0,44.0,>50K,Self-emp-inc
42.0,15.0,White,Male,0.0,1848.0,48.0,>50K,Private
28.0,13.0,White,Female,0.0,0.0,15.0,<=50K,Private
26.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
32.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
25.0,9.0,White,Male,0.0,0.0,24.0,<=50K,Private
33.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
21.0,12.0,White,Male,0.0,0.0,32.0,<=50K,Private
39.0,9.0,White,Male,0.0,0.0,44.0,<=50K,Private
21.0,10.0,White,Female,0.0,0.0,15.0,<=50K,Private
38.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
38.0,13.0,Black&more,Male,0.0,0.0,40.0,>50K,Private
64.0,11.0,White,Male,0.0,0.0,32.0,>50K,Local-gov
32.0,13.0,White,Male,0.0,0.0,44.0,<=50K,Self-emp-inc
41.0,13.0,White,Female,0.0,0.0,45.0,<=50K,Private
35.0,13.0,White,Male,0.0,0.0,44.0,<=50K,Private
29.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Federal-gov
31.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
36.0,9.0,White,Male,0.0,0.0,70.0,<=50K,Private
36.0,10.0,White,Male,0.0,0.0,32.0,>50K,Private
17.0,7.0,White,Female,0.0,0.0,12.0,<=50K,Private
45.0,9.0,Black&more,Male,6723.0,0.0,32.0,>50K,Private
22.0,10.0,White,Male,0.0,0.0,21.0,<=50K,Private
33.0,13.0,White,Male,0.0,1848.0,40.0,>50K,Private
26.0,10.0,Black&more,Female,0.0,0.0,35.0,<=50K,Private
46.0,10.0,White,Male,4934.0,0.0,32.0,>50K,Private
34.0,11.0,White,Male,0.0,0.0,32.0,<=50K,Private
40.0,14.0,White,Female,15024.0,0.0,37.0,>50K,State-gov
19.0,10.0,White,Female,0.0,0.0,15.0,<=50K,Private
23.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
35.0,10.0,White,Male,0.0,1977.0,32.0,<=50K,Private
42.0,15.0,Black&more,Male,0.0,0.0,58.0,>50K,State-gov
40.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
30.0,13.0,Black&more,Female,0.0,0.0,40.0,>50K,Private
17.0,7.0,White,Male,0.0,0.0,24.0,<=50K,Local-gov
23.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
18.0,7.0,White,Male,0.0,0.0,12.0,<=50K,Private
42.0,12.0,White,Male,0.0,0.0,32.0,<=50K,Private
34.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
20.0,9.0,White,Female,0.0,0.0,42.0,<=50K,Private
42.0,10.0,White,Male,0.0,0.0,78.0,>50K,Self-emp-inc
34.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
30.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
45.0,6.0,Black&more,Female,0.0,0.0,38.0,<=50K,Private
31.0,11.0,Black&more,Female,0.0,0.0,32.0,<=50K,Private
41.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
34.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
50.0,14.0,White,Male,0.0,0.0,30.0,<=50K,State-gov
68.0,9.0,White,Female,0.0,0.0,7.0,<=50K,Private
51.0,9.0,White,Female,0.0,0.0,24.0,<=50K,Private
25.0,10.0,Black&more,Female,0.0,0.0,34.0,<=50K,Private
44.0,11.0,White,Male,0.0,0.0,32.0,<=50K,Federal-gov
40.0,11.0,White,Male,4101.0,0.0,32.0,<=50K,Private
29.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
42.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
25.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
34.0,13.0,White,Female,0.0,0.0,50.0,<=50K,Self-emp-not-inc
34.0,9.0,Black&more,Male,0.0,0.0,36.0,<=50K,Private
39.0,12.0,White,Male,0.0,0.0,42.0,<=50K,State-gov
76.0,9.0,White,Male,0.0,0.0,14.0,<=50K,Private
20.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Federal-gov
19.0,9.0,Black&more,Female,0.0,0.0,25.0,<=50K,Private
23.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
49.0,11.0,Black&more,Female,0.0,0.0,45.0,<=50K,Federal-gov
51.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
22.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
65.0,9.0,White,Male,2202.0,0.0,32.0,<=50K,Private
17.0,6.0,White,Male,594.0,0.0,24.0,<=50K,Private
18.0,10.0,Black&more,Female,0.0,1602.0,40.0,<=50K,Private
30.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
26.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
25.0,10.0,White,Female,0.0,1504.0,45.0,<=50K,Private
90.0,13.0,White,Female,0.0,0.0,40.0,>50K,Private
46.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
54.0,10.0,White,Male,14344.0,0.0,48.0,>50K,Private
46.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
68.0,4.0,White,Female,0.0,0.0,10.0,<=50K,Private
50.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Federal-gov
41.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
33.0,13.0,Black&more,Male,0.0,0.0,32.0,<=50K,Local-gov
30.0,13.0,White,Male,3103.0,0.0,48.0,>50K,Private
25.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
53.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
35.0,13.0,White,Female,0.0,0.0,32.0,<=50K,Private
55.0,14.0,White,Male,0.0,0.0,32.0,>50K,Local-gov
47.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
19.0,6.0,White,Female,0.0,0.0,40.0,<=50K,Private
41.0,10.0,White,Female,0.0,0.0,45.0,<=50K,Local-gov
37.0,11.0,White,Male,0.0,0.0,35.0,<=50K,Private
34.0,10.0,White,Female,4386.0,0.0,20.0,<=50K,Private
52.0,9.0,White,Female,0.0,0.0,38.0,<=50K,Private
21.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
49.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
26.0,14.0,White,Female,2174.0,0.0,40.0,<=50K,Local-gov
19.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Private
20.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
66.0,5.0,White,Male,0.0,0.0,32.0,<=50K,Private
36.0,12.0,White,Male,0.0,0.0,36.0,<=50K,Private
40.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
33.0,14.0,White,Female,0.0,0.0,50.0,>50K,Private
62.0,13.0,White,Male,0.0,0.0,3.0,<=50K,Private
30.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
41.0,9.0,White,Male,2885.0,0.0,32.0,<=50K,Private
51.0,9.0,Black&more,Male,0.0,0.0,5.0,<=50K,Private
23.0,10.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
28.0,10.0,White,Male,0.0,0.0,32.0,>50K,Private
35.0,10.0,White,Male,0.0,0.0,32.0,>50K,Private
37.0,13.0,White,Male,0.0,0.0,40.0,>50K,Private
32.0,13.0,White,Male,0.0,0.0,57.0,>50K,Self-emp-not-inc
52.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Local-gov
23.0,10.0,White,Female,0.0,1974.0,40.0,<=50K,Private
48.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Local-gov
30.0,10.0,White,Female,0.0,0.0,30.0,<=50K,Private
33.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
50.0,14.0,White,Female,0.0,0.0,35.0,<=50K,Private
32.0,7.0,White,Female,0.0,0.0,40.0,<=50K,Private
49.0,9.0,White,Male,6723.0,0.0,35.0,>50K,Private
23.0,10.0,White,Female,0.0,0.0,25.0,<=50K,Private
40.0,10.0,White,Female,0.0,0.0,40.0,>50K,Self-emp-not-inc
29.0,11.0,White,Male,0.0,0.0,32.0,<=50K,Private
46.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
23.0,9.0,White,Female,0.0,0.0,30.0,<=50K,Private
39.0,13.0,White,Male,14344.0,0.0,48.0,>50K,Private
49.0,10.0,White,Male,0.0,0.0,40.0,>50K,Self-emp-inc
32.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
33.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
31.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Private
20.0,9.0,Black&more,Male,0.0,0.0,36.0,<=50K,Private
30.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
50.0,10.0,White,Male,99999.0,0.0,40.0,>50K,Private
57.0,13.0,Black&more,Male,4416.0,0.0,32.0,<=50K,Private
53.0,4.0,White,Male,0.0,0.0,32.0,<=50K,Private
27.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
25.0,13.0,White,Male,0.0,0.0,36.0,<=50K,Federal-gov
22.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
60.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
57.0,10.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
53.0,7.0,White,Female,0.0,0.0,40.0,<=50K,Private
28.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
41.0,10.0,White,Male,0.0,0.0,36.0,<=50K,Private
35.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
41.0,11.0,White,Male,0.0,0.0,32.0,<=50K,State-gov
21.0,10.0,Black&more,Male,0.0,0.0,39.0,<=50K,Private
51.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
27.0,13.0,White,Male,0.0,0.0,40.0,<=50K,State-gov
48.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
67.0,7.0,White,Male,0.0,155.0,3.0,<=50K,Private
37.0,9.0,White,Male,0.0,0.0,48.0,>50K,Private
36.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Local-gov
