Unnamed: 0,sex,age,race,c_charge_degree,priors_count,is_recid
1180,Male,25,Other,M,1,neg
1540,Female,49,Caucasian,M,2,neg
6605,Female,36,Caucasian,F,0,pos
628,Male,20,African-American,F,4,neg
5135,Male,41,Caucasian,F,1,pos
6297,Male,44,Caucasian,M,1,neg
648,Male,23,African-American,F,4,pos
3489,Male,46,Caucasian,F,7,neg
6892,Male,31,African-American,F,15,neg
4688,Male,47,African-American,F,3,neg
3038,Male,25,African-American,F,10,neg
166,Female,49,Caucasian,F,6,pos
6125,Male,44,Caucasian,F,1,pos
147,Female,31,African-American,F,0,neg
4658,Male,23,African-American,M,3,pos
2443,Male,23,African-American,M,1,neg
2441,Male,55,Caucasian,F,33,neg
3080,Male,54,African-American,F,10,pos
4373,Male,29,African-American,M,0,neg
2412,Male,50,African-American,F,1,pos
4595,Male,49,African-American,M,0,neg
6027,Male,24,African-American,F,1,neg
6048,Female,22,Caucasian,M,0,pos
1688,Male,24,African-American,F,4,neg
1557,Male,26,Other,F,0,pos
5784,Male,25,African-American,F,0,neg
2045,Male,21,Hispanic,F,0,neg
5350,Male,60,Caucasian,M,0,pos
6404,Male,38,African-American,F,0,neg
3195,Male,24,African-American,M,1,neg
4338,Male,23,Caucasian,M,1,pos
5262,Male,47,Caucasian,M,0,neg
1922,Male,26,Caucasian,M,3,neg
4703,Male,60,Hispanic,F,0,pos
5397,Male,32,Hispanic,F,1,pos
4411,Female,31,African-American,M,0,pos
3102,Male,21,African-American,F,0,neg
240,Male,30,African-American,F,4,pos
5613,Male,55,African-American,F,8,neg
7171,Male,27,African-American,M,1,pos
670,Male,54,Other,F,0,pos
2946,Male,26,Caucasian,F,10,neg
3869,Male,26,African-American,F,4,neg
6646,Male,34,African-American,F,2,neg
649,Male,39,Caucasian,F,2,neg
3598,Female,22,African-American,F,2,pos
4236,Male,21,Other,F,0,neg
2366,Male,61,Caucasian,F,10,pos
5171,Male,39,Caucasian,F,17,neg
632,Male,23,Caucasian,F,3,neg
7147,Male,39,Caucasian,M,5,pos
4977,Male,31,African-American,F,1,neg
3179,Female,30,African-American,F,4,pos
766,Male,26,African-American,F,5,neg
3814,Female,28,African-American,M,0,pos
2646,Male,30,African-American,F,1,neg
6423,Male,26,Caucasian,F,0,neg
2759,Female,38,Caucasian,F,0,neg
1113,Male,33,African-American,F,16,neg
3015,Male,20,African-American,F,1,neg
2730,Male,22,African-American,F,0,pos
3291,Female,40,Caucasian,F,5,pos
6201,Male,23,African-American,M,0,neg
5069,Male,44,African-American,F,6,neg
4678,Male,22,Caucasian,F,1,neg
3453,Male,24,Other,M,0,neg
5563,Female,34,Caucasian,M,0,neg
5144,Male,40,African-American,M,11,neg
3825,Female,34,Caucasian,M,0,pos
5418,Male,34,African-American,M,8,neg
3804,Male,42,African-American,M,10,neg
5136,Male,21,African-American,M,2,neg
5248,Male,31,Caucasian,F,9,neg
7205,Male,23,Caucasian,M,5,neg
2618,Male,48,African-American,F,2,neg
5856,Male,24,African-American,M,2,neg
5276,Male,23,African-American,F,2,pos
4001,Male,21,African-American,F,1,neg
1062,Male,47,Caucasian,F,1,neg
338,Male,24,African-American,F,0,pos
2740,Male,32,Caucasian,F,0,pos
3050,Male,52,Caucasian,M,0,pos
1908,Male,28,Caucasian,F,1,neg
2869,Male,66,Caucasian,F,0,pos
6944,Male,45,Caucasian,F,0,pos
1309,Male,30,Caucasian,M,0,pos
4143,Male,58,Caucasian,M,2,neg
5196,Male,27,African-American,F,10,neg
4100,Male,33,Caucasian,F,14,pos
1112,Male,22,African-American,F,3,neg
2634,Male,54,African-American,M,0,pos
4105,Male,33,African-American,F,5,pos
2415,Female,52,African-American,F,8,pos
109,Male,21,African-American,F,3,neg
6692,Male,32,African-American,M,0,pos
6352,Male,30,Caucasian,M,1,pos
3770,Male,56,Caucasian,F,2,pos
3103,Male,21,African-American,F,0,neg
7076,Female,46,Caucasian,F,7,neg
6988,Male,31,African-American,F,0,pos
3969,Female,23,African-American,F,0,neg
2471,Male,22,Caucasian,M,0,neg
5888,Male,22,African-American,F,2,neg
7180,Female,61,Caucasian,M,1,pos
4970,Female,30,African-American,M,3,pos
1697,Male,25,African-American,F,7,neg
4652,Male,25,Caucasian,F,1,pos
3214,Male,62,Caucasian,F,0,pos
3783,Male,57,Caucasian,F,1,pos
2270,Female,25,African-American,F,1,pos
862,Male,36,African-American,M,9,pos
190,Female,52,Other,M,0,neg
6273,Male,30,Caucasian,M,0,pos
2838,Male,41,Caucasian,F,0,pos
4351,Male,22,African-American,F,1,neg
4566,Male,39,Caucasian,F,0,neg
467,Male,54,African-American,F,28,neg
87,Male,23,African-American,M,2,neg
2736,Male,27,Caucasian,F,0,pos
297,Male,34,African-American,M,5,pos
2990,Female,30,African-American,M,1,pos
4959,Male,21,African-American,M,0,neg
5560,Male,29,African-American,F,4,neg
5590,Male,23,African-American,M,0,neg
393,Male,27,African-American,F,12,neg
4183,Male,28,Hispanic,F,2,neg
6188,Male,23,Hispanic,F,2,pos
6499,Male,21,African-American,F,2,neg
838,Male,34,African-American,M,4,pos
3543,Male,27,African-American,F,0,pos
2162,Male,33,Caucasian,M,1,pos
70,Male,45,Hispanic,F,6,neg
309,Male,27,African-American,M,4,neg
1433,Male,25,African-American,F,8,neg
2099,Male,38,African-American,F,9,pos
1464,Male,57,Caucasian,M,0,neg
4908,Male,58,Caucasian,M,1,pos
1765,Female,43,Caucasian,M,0,pos
4747,Male,25,African-American,M,5,neg
7179,Female,49,Caucasian,F,3,pos
6786,Male,24,African-American,M,1,pos
5414,Female,38,Other,F,0,pos
6818,Male,34,Caucasian,F,1,pos
1572,Male,21,Hispanic,F,0,neg
4893,Male,32,African-American,M,13,neg
3664,Male,25,Caucasian,F,0,pos
2492,Male,36,Caucasian,F,1,neg
3731,Male,44,Caucasian,M,4,neg
6157,Male,55,Other,F,8,neg
6795,Female,26,Caucasian,F,1,pos
5635,Male,47,Caucasian,F,11,pos
4653,Male,47,Caucasian,M,3,neg
2921,Male,64,Caucasian,F,8,pos
3293,Male,39,African-American,F,3,pos
1009,Male,60,Caucasian,F,1,pos
1977,Male,42,African-American,F,1,pos
5938,Male,20,African-American,F,3,neg
6383,Male,21,African-American,M,2,neg
2884,Male,32,Caucasian,F,11,neg
3777,Male,30,Hispanic,F,0,pos
139,Male,31,African-American,M,1,neg
7178,Female,22,Caucasian,F,1,pos
1603,Male,32,Other,F,1,pos
2966,Male,20,Caucasian,F,0,pos
6947,Male,23,African-American,F,3,pos
634,Male,27,African-American,F,18,neg
3517,Male,28,African-American,F,11,neg
1950,Male,33,African-American,F,0,neg
4099,Male,28,Hispanic,F,3,neg
3482,Male,29,African-American,M,0,neg
4993,Male,52,Other,F,0,pos
1121,Male,27,Caucasian,F,1,pos
4109,Female,29,African-American,F,0,pos
4097,Male,33,Caucasian,M,2,pos
4419,Male,21,African-American,M,1,pos
1624,Female,31,African-American,F,2,pos
2570,Male,22,African-American,F,0,neg
4887,Male,24,African-American,F,1,neg
5359,Female,20,African-American,M,0,neg
1316,Male,32,African-American,F,0,neg
976,Male,29,African-American,F,6,neg
1822,Male,21,African-American,F,3,neg
2336,Male,20,Hispanic,F,1,neg
5582,Male,27,Caucasian,F,5,neg
874,Male,23,African-American,F,3,pos
4483,Male,43,African-American,F,8,neg
5978,Male,39,Other,M,0,neg
6650,Male,29,African-American,F,6,neg
3976,Male,29,African-American,M,6,neg
6301,Male,25,Caucasian,F,2,neg
812,Male,24,African-American,F,0,pos
5221,Male,33,African-American,M,0,pos
4720,Male,37,Hispanic,F,6,neg
6774,Male,38,Hispanic,M,0,pos
3288,Female,24,Caucasian,F,2,pos
627,Male,31,Hispanic,M,0,pos
2373,Male,26,African-American,M,3,neg
6782,Female,39,Other,F,0,pos
1401,Male,33,African-American,F,0,neg
4352,Male,51,African-American,F,3,pos
5808,Male,23,African-American,F,1,pos
2430,Female,38,Hispanic,F,0,pos
551,Male,58,African-American,F,6,pos
4855,Female,28,Other,F,1,pos
123,Male,52,Caucasian,M,3,pos
1021,Male,56,African-American,F,8,pos
1218,Male,32,Hispanic,M,0,pos
5943,Male,37,African-American,M,4,neg
6641,Female,48,African-American,F,1,pos
7123,Male,26,Asian,F,2,neg
6916,Female,27,African-American,M,12,neg
6908,Female,27,African-American,F,2,pos
2439,Male,53,African-American,F,4,pos
3164,Male,41,Caucasian,M,2,pos
2602,Male,42,Caucasian,M,0,pos
6685,Male,35,Other,F,2,pos
4199,Male,46,Hispanic,F,15,pos
6319,Male,57,Caucasian,F,2,pos
3628,Male,45,Caucasian,M,3,neg
353,Male,39,Other,M,0,pos
2470,Male,33,Caucasian,F,0,neg
2102,Male,22,African-American,F,3,neg
144,Male,38,African-American,F,9,neg
4364,Female,40,African-American,F,15,neg
4209,Male,30,Other,M,5,neg
3275,Male,38,African-American,F,19,neg
6455,Male,51,Caucasian,F,2,neg
4289,Male,19,Caucasian,M,5,neg
5993,Male,20,Caucasian,F,1,neg
5866,Male,22,Caucasian,M,3,neg
5463,Male,37,Hispanic,F,4,pos
2328,Male,24,African-American,F,1,neg
5288,Male,46,Caucasian,F,2,pos
1818,Female,31,Caucasian,M,0,pos
5160,Female,40,African-American,F,2,pos
5767,Male,30,African-American,M,1,pos
6542,Male,20,African-American,F,0,neg
2733,Male,28,Caucasian,F,7,neg
64,Male,22,African-American,F,2,neg
2644,Male,28,Caucasian,M,2,pos
6329,Male,31,African-American,F,6,neg
4313,Male,49,Caucasian,M,0,pos
1838,Female,39,African-American,F,0,neg
2465,Male,37,Caucasian,F,1,neg
2009,Male,35,African-American,M,2,pos
160,Male,39,Caucasian,M,1,pos
6554,Female,44,Caucasian,F,0,neg
5425,Male,30,African-American,F,1,neg
7175,Male,60,Caucasian,M,0,neg
3044,Male,21,Hispanic,F,0,pos
4071,Male,26,African-American,M,1,neg
610,Male,38,Caucasian,F,0,pos
3106,Male,25,African-American,F,21,neg
2261,Male,44,Caucasian,F,0,neg
4081,Male,36,African-American,M,4,pos
4367,Male,39,Caucasian,F,2,neg
3274,Female,29,Caucasian,M,0,pos
1260,Male,20,African-American,F,0,neg
5391,Male,24,Hispanic,F,0,pos
5332,Male,22,African-American,F,1,pos
3315,Male,33,African-American,M,1,neg
3690,Male,60,Other,M,1,pos
3554,Female,20,African-American,F,1,neg
2238,Male,45,African-American,F,1,pos
1966,Male,51,African-American,M,5,pos
5039,Male,24,African-American,M,0,neg
5639,Male,30,Hispanic,M,0,pos
4349,Male,21,Caucasian,M,0,pos
5521,Male,25,African-American,F,3,neg
3676,Male,53,Caucasian,M,0,neg
7072,Male,39,Caucasian,F,0,pos
436,Female,24,African-American,F,3,neg
654,Male,38,Caucasian,F,1,neg
2094,Male,21,Other,F,0,pos
6917,Male,26,African-American,F,8,neg
2651,Male,28,African-American,F,1,pos
882,Male,50,Caucasian,F,1,neg
1304,Male,44,African-American,M,0,pos
6909,Male,39,African-American,F,3,neg
3011,Male,59,African-American,F,13,neg
732,Male,48,African-American,F,2,pos
1474,Female,50,African-American,F,1,pos
6863,Female,25,Hispanic,F,0,pos
3328,Male,28,African-American,M,5,neg
1649,Male,44,African-American,F,9,pos
3808,Male,40,Caucasian,M,0,neg
3584,Male,26,African-American,M,0,pos
5896,Male,29,African-American,F,15,neg
1237,Male,34,African-American,M,2,neg
2704,Male,30,African-American,F,0,neg
6772,Male,53,Other,M,0,pos
6993,Male,23,Caucasian,M,0,pos
459,Male,28,Caucasian,F,1,neg
193,Male,39,Caucasian,F,0,neg
3740,Male,25,Other,M,2,neg
135,Male,44,Caucasian,M,2,neg
3064,Male,42,Other,M,6,pos
3821,Male,46,Caucasian,F,1,pos
1845,Male,28,African-American,M,0,neg
3193,Male,29,Caucasian,F,6,neg
6235,Female,57,Caucasian,F,2,pos
6883,Female,22,Caucasian,M,1,pos
3626,Male,29,African-American,F,6,neg
1337,Male,25,African-American,F,15,neg
3364,Male,38,African-American,M,1,pos
7057,Male,24,African-American,F,4,neg
6913,Male,40,Caucasian,F,8,neg
3386,Male,36,African-American,F,26,neg
3108,Male,34,African-American,F,12,neg
2054,Male,48,Caucasian,M,2,neg
5051,Male,37,African-American,F,0,pos
5731,Female,27,African-American,F,8,neg
2701,Female,25,Caucasian,F,0,pos
4218,Male,25,African-American,F,5,neg
589,Male,28,African-American,F,4,neg
79,Male,27,Caucasian,F,1,neg
4863,Male,30,African-American,M,5,neg
5436,Male,21,Hispanic,F,1,neg
1368,Female,33,African-American,F,1,pos
4919,Male,21,African-American,F,0,neg
5289,Male,28,African-American,M,4,neg
2489,Male,29,Caucasian,F,0,pos
1599,Male,23,Caucasian,F,0,neg
6215,Female,41,Caucasian,M,1,pos
815,Male,52,African-American,M,7,pos
5872,Female,39,African-American,M,3,pos
6755,Male,22,Hispanic,F,0,neg
3334,Male,40,African-American,F,5,neg
4330,Male,29,Caucasian,F,1,neg
5231,Male,21,African-American,M,0,pos
3925,Male,65,Caucasian,M,0,pos
3613,Male,40,African-American,M,0,pos
2011,Male,25,African-American,F,0,pos
7126,Male,49,Caucasian,F,0,pos
63,Male,22,African-American,F,1,neg
4434,Male,29,African-American,F,8,neg
249,Male,25,African-American,F,0,pos
3243,Male,56,Hispanic,M,10,neg
6510,Female,26,African-American,F,4,pos
1494,Female,20,Caucasian,M,3,neg
3663,Male,22,Caucasian,M,3,neg
2017,Male,31,African-American,F,9,pos
5457,Female,24,Caucasian,F,1,pos
515,Male,33,African-American,M,2,pos
3375,Male,40,Caucasian,F,9,pos
2100,Male,61,Other,M,0,pos
3768,Male,30,Caucasian,M,0,pos
3878,Male,32,African-American,M,1,neg
6323,Female,28,African-American,M,9,neg
1208,Male,38,Caucasian,F,0,pos
3826,Male,33,Caucasian,M,0,neg
1263,Male,31,African-American,F,4,neg
686,Male,31,African-American,F,5,pos
3750,Female,30,African-American,F,1,pos
1560,Male,38,African-American,F,10,neg
141,Female,45,Caucasian,F,4,pos
1944,Male,25,African-American,F,0,pos
5377,Male,51,Caucasian,F,8,neg
6339,Male,23,Caucasian,F,0,pos
7198,Male,32,African-American,F,4,pos
444,Male,24,African-American,M,1,neg
6615,Male,46,Caucasian,F,5,pos
4983,Male,44,Other,F,0,pos
6313,Male,46,Caucasian,F,1,pos
4911,Male,36,African-American,F,4,neg
5122,Male,25,African-American,M,11,neg
526,Male,24,Caucasian,F,0,pos
5047,Female,26,African-American,F,1,pos
4343,Male,26,African-American,F,0,pos
7017,Female,28,African-American,F,1,pos
5657,Male,23,African-American,F,0,pos
3528,Male,56,Caucasian,F,3,pos
6745,Male,31,African-American,F,5,neg
5569,Male,50,African-American,F,9,pos
2140,Female,27,African-American,F,3,neg
2652,Female,45,Caucasian,F,1,neg
1886,Male,22,African-American,F,2,neg
3835,Male,27,African-American,F,0,neg
263,Male,20,African-American,F,1,neg
5762,Male,21,Caucasian,F,1,pos
3608,Male,48,Hispanic,M,1,pos
4144,Male,23,Hispanic,F,2,pos
5394,Male,33,Hispanic,F,3,pos
7094,Female,23,African-American,F,1,neg
3849,Male,35,African-American,F,8,neg
4869,Male,29,Caucasian,F,0,neg
422,Male,42,Other,F,1,pos
312,Female,32,African-American,F,5,pos
5492,Male,30,African-American,F,15,neg
7002,Male,60,African-American,F,13,neg
4921,Female,20,African-American,F,0,neg
3467,Male,36,African-American,F,4,pos
1907,Male,28,African-American,F,5,neg
541,Male,21,Hispanic,F,0,neg
5189,Male,31,African-American,M,7,pos
6688,Male,32,Hispanic,M,2,neg
5733,Female,30,Caucasian,F,0,neg
1871,Male,20,Hispanic,F,3,neg
5710,Female,22,African-American,F,4,neg
570,Male,42,Caucasian,M,0,pos
5928,Male,22,African-American,F,1,neg
4866,Male,26,Hispanic,M,2,pos
692,Male,21,African-American,F,2,pos
2595,Male,31,Caucasian,M,6,pos
5362,Male,29,African-American,F,0,neg
4496,Male,26,African-American,M,6,neg
6743,Male,34,Other,M,3,pos
6491,Male,27,African-American,M,2,pos
1114,Female,49,Caucasian,M,0,neg
1551,Male,48,Hispanic,F,1,neg
5310,Male,34,African-American,M,5,neg
6829,Male,49,Caucasian,F,0,pos
4003,Male,27,African-American,F,7,pos
1352,Female,24,Caucasian,M,0,pos
5220,Male,33,Hispanic,M,0,pos
342,Female,30,Caucasian,M,0,pos
475,Male,51,Caucasian,F,0,pos
5676,Male,30,African-American,F,1,pos
6085,Male,29,African-American,F,0,pos
5811,Male,49,Caucasian,F,12,neg
2538,Male,21,African-American,M,0,pos
5499,Male,35,African-American,M,1,pos
1834,Female,57,Caucasian,F,3,pos
4786,Male,26,African-American,F,9,neg
1798,Male,24,Asian,M,0,pos
2920,Male,21,African-American,F,1,pos
6170,Female,38,African-American,F,7,neg
1215,Male,34,African-American,F,3,neg
6047,Male,22,African-American,M,0,pos
5258,Male,24,African-American,F,3,neg
5156,Male,41,African-American,M,3,neg
4130,Male,33,African-American,F,1,neg
929,Female,27,Hispanic,M,0,neg
6753,Male,23,African-American,F,1,neg
4154,Male,36,Other,M,0,pos
4896,Male,22,African-American,F,0,pos
1247,Male,30,Caucasian,M,3,pos
727,Male,38,Caucasian,F,11,neg
66,Male,62,Hispanic,M,0,pos
7015,Male,22,African-American,F,1,neg
239,Male,22,African-American,F,0,pos
1472,Female,21,Caucasian,F,0,neg
5183,Female,52,African-American,M,0,pos
2692,Male,41,African-American,F,25,neg
695,Male,57,African-American,F,20,neg
3129,Male,67,Caucasian,F,0,neg
6528,Male,31,Caucasian,F,0,pos
6091,Male,40,Caucasian,F,5,neg
441,Male,25,Hispanic,F,2,neg
3941,Female,39,African-American,F,4,pos
1523,Male,36,Hispanic,F,1,neg
3538,Female,39,Other,F,0,pos
195,Male,45,Caucasian,F,2,pos
5605,Male,20,African-American,F,1,neg
1930,Male,22,Caucasian,F,0,pos
904,Female,28,Caucasian,M,3,pos
803,Female,33,African-American,M,0,pos
2481,Male,27,African-American,M,1,pos
2848,Male,37,African-American,M,1,neg
6815,Male,29,Caucasian,F,3,neg
3966,Male,58,Caucasian,F,2,pos
6677,Male,28,African-American,M,0,pos
4111,Female,51,Caucasian,M,0,neg
3245,Male,27,Other,F,0,neg
4414,Male,22,African-American,F,0,pos
5525,Male,44,African-American,F,0,pos
3879,Male,38,African-American,M,2,neg
1666,Male,66,Caucasian,M,1,pos
3586,Male,34,Caucasian,F,0,pos
581,Male,30,African-American,F,5,neg
4175,Male,27,Caucasian,F,2,neg
2035,Male,46,Caucasian,M,0,pos
3557,Female,54,Caucasian,M,1,pos
528,Male,27,Caucasian,F,6,neg
6932,Male,28,African-American,F,13,neg
1571,Female,70,African-American,F,1,pos
847,Male,26,Caucasian,M,4,neg
6309,Female,21,African-American,F,2,neg
2512,Male,57,African-American,M,6,neg
1621,Male,43,African-American,F,1,pos
1375,Male,21,Hispanic,F,0,pos
99,Male,19,African-American,M,1,neg
1923,Female,25,Hispanic,F,4,neg
5556,Male,23,African-American,F,0,pos
4342,Male,61,Hispanic,F,2,neg
1559,Male,32,African-American,F,15,neg
2254,Male,27,African-American,F,25,neg
4250,Female,50,Caucasian,M,0,pos
4188,Male,50,African-American,F,12,neg
1584,Male,56,Caucasian,F,5,neg
2174,Male,63,Caucasian,M,0,pos
1635,Male,49,Caucasian,M,2,pos
2583,Male,40,Other,F,1,pos
4436,Male,53,African-American,F,4,pos
3520,Female,19,African-American,F,1,neg
1929,Male,35,African-American,M,1,pos
3648,Female,37,African-American,M,4,pos
341,Male,29,African-American,F,0,pos
5024,Male,24,African-American,F,7,neg
6800,Female,26,Caucasian,F,0,pos
437,Male,19,Caucasian,F,1,neg
3683,Male,35,African-American,F,6,neg
3176,Female,24,African-American,M,0,pos
2105,Male,52,Caucasian,M,0,pos
5629,Male,25,African-American,M,8,neg
3801,Male,32,Caucasian,F,0,neg
2925,Female,34,African-American,F,1,neg
5408,Male,39,Hispanic,F,0,pos
3259,Male,29,Caucasian,M,1,pos
5219,Female,41,African-American,F,0,pos
1455,Male,19,African-American,F,3,neg
4345,Female,28,Caucasian,M,1,neg
421,Male,28,African-American,F,8,neg
1293,Male,37,African-American,F,1,pos
4047,Male,24,Caucasian,F,8,neg
1022,Male,34,Other,F,0,neg
5371,Male,26,Caucasian,M,3,pos
3632,Female,44,Hispanic,F,4,neg
2311,Male,46,African-American,F,8,neg
4472,Male,46,Hispanic,F,13,pos
7,Male,43,Other,F,3,pos
2962,Female,22,African-American,F,0,pos
5303,Male,43,African-American,F,0,neg
4337,Male,26,African-American,F,2,neg
6185,Male,35,African-American,F,2,pos
3256,Male,39,Caucasian,F,17,neg
997,Male,39,African-American,F,1,pos
5105,Male,45,Caucasian,M,1,pos
4998,Male,46,Caucasian,F,26,neg
2488,Male,39,Caucasian,F,0,pos
4559,Male,31,African-American,F,10,neg
2731,Male,50,Caucasian,F,10,pos
2475,Male,25,African-American,F,5,neg
5744,Male,32,Caucasian,F,3,pos
1398,Male,20,African-American,F,1,neg
476,Male,24,Hispanic,F,0,pos
6760,Female,31,African-American,M,3,neg
2960,Male,64,African-American,F,20,pos
5923,Male,22,African-American,F,0,pos
3301,Female,49,African-American,F,1,pos
5915,Female,28,African-American,M,0,neg
4457,Male,56,African-American,F,5,neg
1191,Male,25,African-American,F,5,pos
1072,Female,22,African-American,F,1,neg
2405,Male,26,African-American,M,1,pos
5982,Male,20,Other,M,0,pos
2161,Female,49,Caucasian,F,3,neg
3839,Male,29,Caucasian,M,0,pos
5434,Male,35,African-American,M,8,pos
2750,Male,44,Hispanic,M,0,pos
2190,Male,38,African-American,F,2,neg
4334,Male,43,African-American,F,0,pos
352,Male,27,Hispanic,M,0,pos
6653,Female,44,Hispanic,M,0,pos
4321,Female,65,African-American,F,0,pos
3653,Male,24,African-American,F,3,neg
3977,Male,30,African-American,M,0,neg
1909,Female,31,Caucasian,M,0,pos
770,Male,26,African-American,M,2,pos
2981,Male,33,African-American,F,1,pos
4802,Male,27,African-American,F,0,pos
6841,Male,56,Caucasian,F,1,pos
4701,Male,38,African-American,F,14,pos
3579,Male,21,African-American,F,1,neg
2144,Male,46,African-American,F,5,neg
500,Male,27,Caucasian,M,1,neg
6635,Male,50,Caucasian,M,18,neg
4668,Male,57,Caucasian,F,3,pos
5496,Male,64,Caucasian,F,8,neg
3771,Male,33,African-American,F,4,pos
6069,Male,32,Caucasian,F,15,neg
4308,Male,25,Other,F,0,neg
2080,Male,50,Caucasian,M,1,neg
4424,Male,35,Caucasian,F,2,neg
4780,Male,31,African-American,F,2,pos
6211,Male,31,African-American,F,1,pos
473,Male,35,African-American,M,1,pos
6507,Male,32,African-American,M,0,pos
2543,Male,41,Caucasian,M,0,pos
4556,Female,49,Caucasian,F,2,pos
4131,Male,24,African-American,M,0,pos
6964,Female,30,African-American,M,0,neg
7192,Male,32,Caucasian,F,0,pos
6166,Male,43,Hispanic,M,3,neg
603,Male,36,Hispanic,M,1,neg
397,Male,47,Caucasian,F,5,neg
3018,Male,27,African-American,M,0,pos
1942,Male,25,Caucasian,F,1,pos
5096,Male,25,Other,F,3,neg
2205,Male,41,Hispanic,F,0,neg
2326,Male,20,Caucasian,F,0,neg
1519,Male,47,African-American,F,14,neg
5899,Male,22,African-American,F,1,pos
1020,Male,36,African-American,F,16,neg
1496,Male,72,Caucasian,M,1,pos
1150,Male,41,Caucasian,M,17,neg
6985,Male,43,Caucasian,M,6,neg
5793,Male,26,Hispanic,F,5,pos
7169,Male,22,African-American,M,0,neg
6797,Male,20,Other,F,1,neg
4935,Male,35,African-American,M,0,neg
5996,Female,27,Other,F,0,neg
5146,Male,21,African-American,M,0,neg
933,Male,26,African-American,F,5,neg
6927,Male,55,African-American,M,3,neg
3860,Male,41,Caucasian,F,0,pos
5988,Male,23,African-American,M,1,neg
1537,Male,51,Caucasian,F,6,neg
2726,Male,54,African-American,M,0,neg
5068,Male,23,African-American,M,0,pos
6419,Male,24,Hispanic,F,1,pos
6168,Male,33,African-American,F,18,neg
5444,Male,59,African-American,M,4,pos
4259,Female,24,Caucasian,F,0,pos
4219,Male,36,African-American,F,4,pos
5191,Male,30,African-American,M,4,pos
1952,Male,34,Caucasian,F,0,pos
1478,Female,47,African-American,F,1,pos
399,Male,29,African-American,F,2,pos
5842,Male,52,Caucasian,M,0,pos
6728,Male,30,African-American,F,2,pos
1139,Male,24,African-American,F,5,neg
223,Male,37,Caucasian,F,4,neg
2654,Male,33,Caucasian,F,3,neg
6946,Male,28,African-American,F,20,neg
1916,Male,23,African-American,F,0,pos
1019,Female,75,African-American,F,5,pos
1790,Male,32,Caucasian,F,5,neg
2147,Male,43,African-American,F,18,neg
1083,Female,40,Hispanic,M,1,pos
1290,Male,30,African-American,F,1,pos
1050,Male,36,African-American,F,2,neg
806,Male,30,African-American,F,17,neg
6092,Male,31,Caucasian,F,0,pos
4310,Male,44,Hispanic,F,2,neg
6794,Male,29,Caucasian,F,0,pos
4858,Male,29,African-American,F,6,neg
1133,Male,50,Caucasian,F,1,pos
1669,Male,45,Caucasian,F,1,pos
5491,Male,24,African-American,M,0,pos
2368,Male,48,African-American,F,10,neg
273,Female,48,African-American,F,0,pos
2414,Female,47,Caucasian,M,0,neg
3333,Male,25,African-American,F,1,pos
1312,Male,28,Hispanic,M,11,pos
2878,Male,42,Hispanic,M,0,pos
6113,Male,59,African-American,M,1,pos
2175,Male,46,Hispanic,M,0,pos
1211,Female,34,African-American,M,0,neg
1503,Male,23,African-American,F,5,neg
6950,Male,40,African-American,M,8,neg
4637,Male,57,Other,F,0,pos
3889,Male,45,African-American,F,1,neg
1555,Male,28,African-American,M,0,neg
5000,Male,51,Hispanic,F,1,pos
5803,Male,33,African-American,M,9,neg
1691,Male,23,Caucasian,F,2,neg
1010,Male,53,Hispanic,M,0,pos
5118,Male,21,Hispanic,F,0,neg
3558,Male,20,African-American,F,1,neg
6182,Male,52,Caucasian,M,7,pos
210,Male,38,African-American,F,2,pos
1364,Male,35,African-American,M,1,pos
4041,Female,36,Caucasian,F,2,pos
2718,Male,21,African-American,F,1,neg
2200,Male,40,African-American,F,1,pos
2199,Male,43,African-American,F,0,pos
3396,Male,34,Other,M,1,neg
4612,Male,28,African-American,M,0,neg
4093,Male,33,Asian,M,0,pos
4783,Male,41,Other,F,31,neg
4664,Female,45,Caucasian,M,0,pos
3789,Male,33,African-American,F,0,pos
2928,Male,27,Caucasian,F,0,pos
5410,Male,23,African-American,F,1,pos
4989,Female,55,Hispanic,M,0,pos
2252,Male,21,African-American,F,0,neg
4545,Male,22,African-American,F,2,neg
2362,Male,30,African-American,F,6,neg
6911,Male,41,Hispanic,M,1,pos
6737,Male,29,African-American,F,2,neg
1994,Male,29,Caucasian,F,7,neg
3278,Male,25,Caucasian,M,0,neg
5079,Male,30,Caucasian,M,2,neg
1041,Female,37,Caucasian,M,0,pos
1102,Female,23,African-American,F,3,neg
1456,Male,24,African-American,M,12,neg
3114,Male,42,African-American,F,33,neg
5517,Male,27,Caucasian,M,0,pos
2782,Male,25,African-American,M,3,pos
6636,Female,27,Caucasian,M,2,pos
4476,Male,49,African-American,M,0,neg
493,Male,29,Caucasian,M,0,neg
4257,Male,29,African-American,M,7,neg
3646,Male,65,African-American,F,11,pos
3630,Male,31,Caucasian,F,4,neg
5185,Male,30,Other,F,0,pos
4431,Male,20,Caucasian,M,0,neg
6879,Male,21,African-American,M,0,pos
1393,Male,23,African-American,M,1,pos
2130,Female,49,Caucasian,F,1,pos
3475,Male,52,Hispanic,F,5,neg
914,Male,28,African-American,M,4,neg
5881,Male,38,African-American,M,17,neg
80,Male,32,African-American,F,0,pos
32,Male,32,African-American,F,4,neg
2432,Female,39,African-American,F,1,pos
6381,Male,30,African-American,M,3,pos
7102,Female,27,African-American,F,3,neg
2177,Female,21,African-American,F,1,neg
5756,Male,34,Asian,M,0,pos
